DispNum3,DispNum4_A,StDay_A,StMon_A,StYear_A,EndDay_A,EndMon_A,EndYear_A,Outcome,Settle,Fatality_A,FatalPre,MaxDur,MinDur,HiAct_A,HostLev_A,Recip,NumA,NumB,Link1,Link2,Link3,Ongo2010,Version_A,DispNum4_B,StAbb,ccode,StDay_B,StMon_B,StYear_B,EndDay_B,EndMon_B,EndYear_B,SideA,RevState,RevType1,RevType2,Fatality_B,FataPre,HiAct_B,HostLev_B,Orig,Version_B,Stalemate
53,nan,22.0,8,1956,23.0,8,1956,5.0,3.0,0.0,0.0,2,2,16,4,1,1,1,0,0,0.0,0,4.01,nan,CHN,710,22.0,8,1956,23.0,8,1956,1,0,0,nan,0.0,0.0,16,4,1,4.01,1
55,nan,29.0,8,1923,27.0,9,1923,3.0,1.0,0.0,0.0,30,30,16,4,0,1,1,0,0,0.0,0,4.01,nan,GRC,350,29.0,8,1923,27.0,9,1923,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
55,nan,29.0,8,1923,27.0,9,1923,3.0,1.0,0.0,0.0,30,30,16,4,0,1,1,0,0,0.0,0,4.01,nan,ITA,325,29.0,8,1923,27.0,9,1923,1,1,1,nan,0.0,0.0,16,4,1,4.01,0
56,nan,15.0,2,1897,15.0,8,1897,4.0,2.0,nan,nan,182,182,16,4,0,6,2,0,0,0.0,0,4.01,nan,TUR,640,15.0,2,1897,15.0,8,1897,0,0,0,nan,nan,nan,0,1,1,4.01,0
56,nan,15.0,2,1897,15.0,8,1897,4.0,2.0,nan,nan,182,182,16,4,0,6,2,0,0,0.0,0,4.01,nan,GRC,350,15.0,2,1897,15.0,8,1897,0,0,0,nan,nan,nan,0,1,1,4.01,0
56,nan,15.0,2,1897,15.0,8,1897,4.0,2.0,nan,nan,182,182,16,4,0,6,2,0,0,0.0,0,4.01,nan,FRN,220,15.0,2,1897,15.0,8,1897,1,1,2,nan,nan,nan,16,4,1,4.01,0
56,nan,15.0,2,1897,15.0,8,1897,4.0,2.0,nan,nan,182,182,16,4,0,6,2,0,0,0.0,0,4.01,nan,GMY,255,15.0,2,1897,15.0,8,1897,1,1,2,nan,0.0,0.0,16,4,1,4.01,0
56,nan,15.0,2,1897,15.0,8,1897,4.0,2.0,nan,nan,182,182,16,4,0,6,2,0,0,0.0,0,4.01,nan,AUH,300,15.0,2,1897,15.0,8,1897,1,1,2,nan,0.0,0.0,16,4,1,4.01,0
56,nan,15.0,2,1897,15.0,8,1897,4.0,2.0,nan,nan,182,182,16,4,0,6,2,0,0,0.0,0,4.01,nan,ITA,325,15.0,2,1897,15.0,8,1897,1,1,2,nan,0.0,0.0,16,4,1,4.01,0
56,nan,15.0,2,1897,15.0,8,1897,4.0,2.0,nan,nan,182,182,16,4,0,6,2,0,0,0.0,0,4.01,nan,UKG,200,15.0,2,1897,15.0,8,1897,1,1,2,nan,0.0,0.0,16,4,1,4.01,0
56,nan,15.0,2,1897,15.0,8,1897,4.0,2.0,nan,nan,182,182,16,4,0,6,2,0,0,0.0,0,4.01,nan,USR,365,15.0,2,1897,15.0,8,1897,1,1,2,nan,0.0,0.0,16,4,1,4.01,0
57,nan,31.0,5,1853,30.0,3,1856,2.0,1.0,6.0,nan,1035,1035,20,5,1,1,5,0,0,0.0,0,4.01,nan,AUH,300,20.0,4,1854,30.0,3,1856,0,0,0,nan,0.0,0.0,7,3,0,4.01,0
57,nan,31.0,5,1853,30.0,3,1856,2.0,1.0,6.0,nan,1035,1035,20,5,1,1,5,0,0,0.0,0,4.01,nan,USR,365,31.0,5,1853,30.0,3,1856,1,1,2,nan,6.0,nan,20,5,1,4.01,0
57,nan,31.0,5,1853,30.0,3,1856,2.0,1.0,6.0,nan,1035,1035,20,5,1,1,5,0,0,0.0,0,4.01,nan,ITA,325,10.0,1,1855,30.0,3,1856,0,0,0,nan,6.0,nan,20,5,0,4.01,0
57,nan,31.0,5,1853,30.0,3,1856,2.0,1.0,6.0,nan,1035,1035,20,5,1,1,5,0,0,0.0,0,4.01,nan,TUR,640,31.0,5,1853,30.0,3,1856,0,0,0,nan,6.0,nan,20,5,1,4.01,0
57,nan,31.0,5,1853,30.0,3,1856,2.0,1.0,6.0,nan,1035,1035,20,5,1,1,5,0,0,0.0,0,4.01,nan,UKG,200,13.0,6,1853,30.0,3,1856,0,0,0,nan,6.0,nan,20,5,0,4.01,0
57,nan,31.0,5,1853,30.0,3,1856,2.0,1.0,6.0,nan,1035,1035,20,5,1,1,5,0,0,0.0,0,4.01,nan,FRN,220,13.0,6,1853,30.0,3,1856,0,0,0,nan,6.0,nan,20,5,0,4.01,0
61,nan,28.0,1,1962,12.0,12,1962,4.0,1.0,0.0,0.0,319,319,16,4,1,1,2,0,0,0.0,0,4.01,nan,USA,2,28.0,1,1962,12.0,12,1962,1,1,3,nan,0.0,0.0,13,4,1,4.01,0
61,nan,28.0,1,1962,12.0,12,1962,4.0,1.0,0.0,0.0,319,319,16,4,1,1,2,0,0,0.0,0,4.01,nan,USR,365,28.0,1,1962,12.0,12,1962,0,0,0,nan,0.0,0.0,16,4,1,4.01,0
61,nan,28.0,1,1962,12.0,12,1962,4.0,1.0,0.0,0.0,319,319,16,4,1,1,2,0,0,0.0,0,4.01,nan,CUB,40,28.0,1,1962,12.0,12,1962,0,0,0,nan,0.0,0.0,16,4,1,4.01,0
64,nan,5.0,4,1826,6.0,10,1826,4.0,1.0,0.0,0.0,185,185,7,3,0,1,1,0,0,0.0,0,4.01,nan,TUR,640,5.0,4,1826,6.0,10,1826,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
64,nan,5.0,4,1826,6.0,10,1826,4.0,1.0,0.0,0.0,185,185,7,3,0,1,1,0,0,0.0,0,4.01,nan,USR,365,5.0,4,1826,6.0,10,1826,1,1,2,nan,0.0,0.0,7,3,1,4.01,0
65,nan,1.0,7,1883,1.0,7,1883,4.0,1.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,nan,RUM,360,1.0,7,1883,1.0,7,1883,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
65,nan,1.0,7,1883,1.0,7,1883,4.0,1.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01,nan,AUH,300,1.0,7,1883,1.0,7,1883,1,1,1,nan,0.0,0.0,1,2,1,4.01,0
67,nan,25.0,7,1934,31.0,7,1934,5.0,3.0,0.0,0.0,7,7,7,3,0,3,1,0,0,0.0,0,4.01,nan,YUG,345,25.0,7,1934,31.0,7,1934,1,0,0,nan,0.0,0.0,7,3,1,4.01,1
67,nan,25.0,7,1934,31.0,7,1934,5.0,3.0,0.0,0.0,7,7,7,3,0,3,1,0,0,0.0,0,4.01,nan,GMY,255,25.0,7,1934,31.0,7,1934,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
67,nan,25.0,7,1934,31.0,7,1934,5.0,3.0,0.0,0.0,7,7,7,3,0,3,1,0,0,0.0,0,4.01,nan,ITA,325,25.0,7,1934,31.0,7,1934,1,0,0,nan,0.0,0.0,7,3,1,4.01,1
67,nan,25.0,7,1934,31.0,7,1934,5.0,3.0,0.0,0.0,7,7,7,3,0,3,1,0,0,0.0,0,4.01,nan,CZE,315,25.0,7,1934,31.0,7,1934,1,0,0,nan,0.0,0.0,7,3,1,4.01,1
68,nan,nan,1,1900,9.0,2,1900,4.0,2.0,0.0,0.0,40,10,7,3,0,2,1,0,0,0.0,0,4.01,nan,DOM,42,nan,1,1900,9.0,2,1900,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
68,nan,nan,1,1900,9.0,2,1900,4.0,2.0,0.0,0.0,40,10,7,3,0,2,1,0,0,0.0,0,4.01,nan,FRN,220,nan,1,1900,9.0,2,1900,1,0,0,nan,0.0,0.0,2,2,1,4.01,0
68,nan,nan,1,1900,9.0,2,1900,4.0,2.0,0.0,0.0,40,10,7,3,0,2,1,0,0,0.0,0,4.01,nan,USA,2,nan,1,1900,9.0,2,1900,1,0,0,nan,0.0,0.0,7,3,1,4.01,0
69,nan,25.0,3,1914,29.0,11,1916,1.0,2.0,0.0,0.0,981,981,16,4,0,1,1,0,0,0.0,0,4.01,nan,DOM,42,25.0,3,1914,29.0,11,1916,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
69,nan,25.0,3,1914,29.0,11,1916,1.0,2.0,0.0,0.0,981,981,16,4,0,1,1,0,0,0.0,0,4.01,nan,USA,2,25.0,3,1914,29.0,11,1916,1,1,3,nan,0.0,0.0,16,4,1,4.01,0
71,nan,17.0,1,1850,27.0,4,1850,4.0,1.0,0.0,0.0,101,101,13,4,0,1,1,0,0,0.0,0,4.01,nan,GRC,350,17.0,1,1850,27.0,4,1850,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
71,nan,17.0,1,1850,27.0,4,1850,4.0,1.0,0.0,0.0,101,101,13,4,0,1,1,0,0,0.0,0,4.01,nan,UKG,200,17.0,1,1850,27.0,4,1850,1,1,2,nan,0.0,0.0,13,4,1,4.01,0
72,nan,23.0,6,1934,23.0,6,1934,4.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01,nan,ALB,339,23.0,6,1934,23.0,6,1934,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
72,nan,23.0,6,1934,23.0,6,1934,4.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01,nan,ITA,325,23.0,6,1934,23.0,6,1934,1,1,1,nan,0.0,0.0,7,3,1,4.01,0
77,nan,18.0,9,1898,4.0,11,1898,4.0,1.0,0.0,0.0,48,48,7,3,1,1,1,0,0,0.0,0,4.01,nan,UKG,200,18.0,9,1898,4.0,11,1898,1,1,1,nan,0.0,0.0,7,3,1,4.01,0
77,nan,18.0,9,1898,4.0,11,1898,4.0,1.0,0.0,0.0,48,48,7,3,1,1,1,0,0,0.0,0,4.01,nan,FRN,220,18.0,9,1898,4.0,11,1898,0,0,0,nan,0.0,0.0,7,3,1,4.01,0
78,nan,17.0,7,1847,17.0,1,1848,5.0,3.0,0.0,0.0,185,185,7,3,0,1,1,0,0,0.0,0,4.01,nan,PAP,327,17.0,7,1847,17.0,1,1848,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
78,nan,17.0,7,1847,17.0,1,1848,5.0,3.0,0.0,0.0,185,185,7,3,0,1,1,0,0,0.0,0,4.01,nan,AUH,300,17.0,7,1847,17.0,1,1848,1,1,2,nan,0.0,0.0,7,3,1,4.01,1
86,nan,25.0,3,1907,23.0,3,1908,1.0,3.0,nan,nan,365,365,17,4,1,2,1,0,0,0.0,0,4.01,nan,SPN,230,8.0,8,1907,23.0,3,1908,1,0,0,nan,nan,nan,14,4,0,4.01,0
86,nan,25.0,3,1907,23.0,3,1908,1.0,3.0,nan,nan,365,365,17,4,1,2,1,0,0,0.0,0,4.01,nan,FRN,220,25.0,3,1907,23.0,3,1908,1,1,2,nan,nan,nan,14,4,1,4.01,0
86,nan,25.0,3,1907,23.0,3,1908,1.0,3.0,nan,nan,365,365,17,4,1,2,1,0,0,0.0,0,4.01,nan,MOR,600,25.0,3,1907,23.0,3,1908,0,0,0,nan,nan,nan,17,4,1,4.01,0
88,nan,6.0,7,1870,25.0,2,1871,2.0,2.0,6.0,nan,235,235,20,5,1,4,1,0,0,0.0,0,4.01,nan,GMY,255,6.0,7,1870,25.0,2,1871,0,1,4,nan,6.0,nan,20,5,1,4.01,0
88,nan,6.0,7,1870,25.0,2,1871,2.0,2.0,6.0,nan,235,235,20,5,1,4,1,0,0,0.0,0,4.01,nan,BAD,267,16.0,7,1870,22.0,11,1870,0,0,0,nan,6.0,nan,20,5,0,4.01,0
88,nan,6.0,7,1870,25.0,2,1871,2.0,2.0,6.0,nan,235,235,20,5,1,4,1,0,0,0.0,0,4.01,nan,FRN,220,6.0,7,1870,25.0,2,1871,1,0,0,nan,6.0,nan,20,5,1,4.01,0
88,nan,6.0,7,1870,25.0,2,1871,2.0,2.0,6.0,nan,235,235,20,5,1,4,1,0,0,0.0,0,4.01,nan,WRT,271,17.0,7,1870,22.0,11,1870,0,0,0,nan,6.0,nan,20,5,0,4.01,0
88,nan,6.0,7,1870,25.0,2,1871,2.0,2.0,6.0,nan,235,235,20,5,1,4,1,0,0,0.0,0,4.01,nan,BAV,245,16.0,7,1870,15.0,11,1870,0,0,0,nan,6.0,nan,20,5,0,4.01,0
89,nan,21.0,9,1822,13.0,11,1823,1.0,2.0,6.0,nan,419,419,20,5,1,4,1,0,0,0.0,0,4.01,nan,USR,365,6.0,1,1823,6.0,1,1823,1,0,0,nan,0.0,0.0,1,2,0,4.01,0
89,nan,21.0,9,1822,13.0,11,1823,1.0,2.0,6.0,nan,419,419,20,5,1,4,1,0,0,0.0,0,4.01,nan,GMY,255,6.0,1,1823,6.0,1,1823,1,0,0,nan,0.0,0.0,1,2,0,4.01,0
89,nan,21.0,9,1822,13.0,11,1823,1.0,2.0,6.0,nan,419,419,20,5,1,4,1,0,0,0.0,0,4.01,nan,AUH,300,6.0,1,1823,6.0,1,1823,1,0,0,nan,0.0,0.0,1,2,0,4.01,0
89,nan,21.0,9,1822,13.0,11,1823,1.0,2.0,6.0,nan,419,419,20,5,1,4,1,0,0,0.0,0,4.01,nan,FRN,220,21.0,9,1822,13.0,11,1823,1,1,2,nan,4.0,nan,20,5,1,4.01,0
89,nan,21.0,9,1822,13.0,11,1823,1.0,2.0,6.0,nan,419,419,20,5,1,4,1,0,0,0.0,0,4.01,nan,SPN,230,21.0,9,1822,13.0,11,1823,0,0,0,nan,5.0,nan,20,5,1,4.01,0
91,nan,22.0,5,1887,22.0,5,1887,5.0,3.0,0.0,0.0,1,1,3,2,0,1,1,0,0,0.0,0,4.01,nan,TUR,640,22.0,5,1887,22.0,5,1887,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
91,nan,22.0,5,1887,22.0,5,1887,5.0,3.0,0.0,0.0,1,1,3,2,0,1,1,0,0,0.0,0,4.01,nan,USR,365,22.0,5,1887,22.0,5,1887,1,1,2,nan,0.0,0.0,3,2,1,4.01,1
92,nan,18.0,2,1964,29.0,2,1964,1.0,2.0,2.0,nan,12,12,17,4,1,1,1,0,0,0.0,0,4.01,nan,FRN,220,18.0,2,1964,29.0,2,1964,1,1,3,nan,1.0,nan,17,4,1,4.01,0
92,nan,18.0,2,1964,29.0,2,1964,1.0,2.0,2.0,nan,12,12,17,4,1,1,1,0,0,0.0,0,4.01,nan,GAB,481,18.0,2,1964,29.0,2,1964,0,0,0,nan,2.0,nan,17,4,1,4.01,0
95,nan,nan,10,1909,nan,4,1910,4.0,1.0,0.0,0.0,212,153,7,3,0,1,1,0,0,0.0,0,4.01,nan,HAI,41,nan,10,1909,nan,4,1910,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
95,nan,nan,10,1909,nan,4,1910,4.0,1.0,0.0,0.0,212,153,7,3,0,1,1,0,0,0.0,0,4.01,nan,GMY,255,nan,10,1909,nan,4,1910,1,1,2,nan,0.0,0.0,7,3,1,4.01,0
96,nan,26.0,4,1886,7.0,6,1886,4.0,3.0,0.0,0.0,43,43,13,4,0,5,1,0,0,0.0,0,4.01,nan,GRC,350,26.0,4,1886,7.0,6,1886,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
96,nan,26.0,4,1886,7.0,6,1886,4.0,3.0,0.0,0.0,43,43,13,4,0,5,1,0,0,0.0,0,4.01,nan,ITA,325,26.0,4,1886,7.0,6,1886,1,1,2,nan,0.0,0.0,13,4,1,4.01,0
96,nan,26.0,4,1886,7.0,6,1886,4.0,3.0,0.0,0.0,43,43,13,4,0,5,1,0,0,0.0,0,4.01,nan,UKG,200,26.0,4,1886,7.0,6,1886,1,1,2,nan,0.0,0.0,13,4,1,4.01,0
96,nan,26.0,4,1886,7.0,6,1886,4.0,3.0,0.0,0.0,43,43,13,4,0,5,1,0,0,0.0,0,4.01,nan,GMY,255,26.0,4,1886,7.0,6,1886,1,1,2,nan,0.0,0.0,13,4,1,4.01,0
96,nan,26.0,4,1886,7.0,6,1886,4.0,3.0,0.0,0.0,43,43,13,4,0,5,1,0,0,0.0,0,4.01,nan,AUH,300,26.0,4,1886,7.0,6,1886,1,1,2,nan,0.0,0.0,13,4,1,4.01,0
96,nan,26.0,4,1886,7.0,6,1886,4.0,3.0,0.0,0.0,43,43,13,4,0,5,1,0,0,0.0,0,4.01,nan,USR,365,26.0,4,1886,7.0,6,1886,1,1,2,nan,0.0,0.0,13,4,1,4.01,0
100,nan,13.0,12,1914,9.0,9,1915,4.0,1.0,0.0,0.0,271,271,16,4,0,1,1,0,0,0.0,0,4.01,nan,HAI,41,13.0,12,1914,9.0,9,1915,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
100,nan,13.0,12,1914,9.0,9,1915,4.0,1.0,0.0,0.0,271,271,16,4,0,1,1,0,0,0.0,0,4.01,nan,USA,2,13.0,12,1914,9.0,9,1915,1,1,2,nan,0.0,0.0,16,4,1,4.01,0
104,nan,nan,3,1880,nan,7,1880,6.0,1.0,0.0,0.0,153,93,7,3,1,1,1,0,0,0.0,0,4.01,nan,USR,365,nan,3,1880,nan,7,1880,1,0,0,nan,0.0,0.0,7,3,1,4.01,0
104,nan,nan,3,1880,nan,7,1880,6.0,1.0,0.0,0.0,153,93,7,3,1,1,1,0,0,0.0,0,4.01,nan,CHN,710,nan,3,1880,nan,7,1880,0,1,1,nan,0.0,0.0,7,3,1,4.01,0
106,nan,23.0,4,1895,1.0,7,1895,4.0,3.0,0.0,0.0,70,70,7,3,0,3,1,0,0,0.0,0,4.01,nan,JPN,740,23.0,4,1895,1.0,7,1895,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
106,nan,23.0,4,1895,1.0,7,1895,4.0,3.0,0.0,0.0,70,70,7,3,0,3,1,0,0,0.0,0,4.01,nan,GMY,255,23.0,4,1895,23.0,4,1895,1,1,2,nan,0.0,0.0,1,2,1,4.01,0
106,nan,23.0,4,1895,1.0,7,1895,4.0,3.0,0.0,0.0,70,70,7,3,0,3,1,0,0,0.0,0,4.01,nan,FRN,220,23.0,4,1895,23.0,4,1895,1,1,2,nan,0.0,0.0,1,2,1,4.01,0
106,nan,23.0,4,1895,1.0,7,1895,4.0,3.0,0.0,0.0,70,70,7,3,0,3,1,0,0,0.0,0,4.01,nan,USR,365,23.0,4,1895,1.0,7,1895,1,1,2,nan,0.0,0.0,7,3,1,4.01,0
108,nan,7.0,4,1939,8.0,4,1939,2.0,2.0,nan,nan,2,2,14,4,0,1,1,0,0,0.0,0,4.01,nan,ALB,339,7.0,4,1939,8.0,4,1939,0,0,0,nan,nan,nan,0,1,1,4.01,0
108,nan,7.0,4,1939,8.0,4,1939,2.0,2.0,nan,nan,2,2,14,4,0,1,1,0,0,0.0,0,4.01,nan,ITA,325,7.0,4,1939,8.0,4,1939,1,1,1,nan,1.0,nan,14,4,1,4.01,0
109,nan,nan,9,1904,nan,10,1904,5.0,3.0,0.0,0.0,61,2,10,3,0,1,1,0,0,0.0,0,4.01,nan,ITA,325,nan,9,1904,nan,10,1904,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
109,nan,nan,9,1904,nan,10,1904,5.0,3.0,0.0,0.0,61,2,10,3,0,1,1,0,0,0.0,0,4.01,nan,AUH,300,nan,9,1904,nan,10,1904,1,0,0,nan,0.0,0.0,10,3,1,4.01,1
111,nan,22.0,11,1934,9.0,5,1936,1.0,2.0,6.0,nan,535,535,20,5,1,2,1,0,0,0.0,0,4.01,nan,UKG,200,22.0,8,1935,9.0,5,1936,1,0,0,nan,0.0,0.0,7,3,0,4.01,0
111,nan,22.0,11,1934,9.0,5,1936,1.0,2.0,6.0,nan,535,535,20,5,1,2,1,0,0,0.0,0,4.01,nan,ETH,530,22.0,11,1934,9.0,5,1936,1,0,0,nan,6.0,nan,20,5,1,4.01,0
111,nan,22.0,11,1934,9.0,5,1936,1.0,2.0,6.0,nan,535,535,20,5,1,2,1,0,0,0.0,0,4.01,nan,ITA,325,22.0,11,1934,9.0,5,1936,0,1,1,nan,6.0,nan,20,5,1,4.01,0
112,nan,7.0,9,1860,29.0,9,1860,1.0,2.0,6.0,nan,23,23,20,5,1,1,2,0,0,0.0,0,4.01,nan,FRN,220,10.0,9,1860,29.0,9,1860,0,0,0,nan,0.0,0.0,7,3,0,4.01,0
112,nan,7.0,9,1860,29.0,9,1860,1.0,2.0,6.0,nan,23,23,20,5,1,1,2,0,0,0.0,0,4.01,nan,ITA,325,7.0,9,1860,29.0,9,1860,1,1,1,nan,4.0,nan,20,5,1,4.01,0
112,nan,7.0,9,1860,29.0,9,1860,1.0,2.0,6.0,nan,23,23,20,5,1,1,2,0,0,0.0,0,4.01,nan,PAP,327,7.0,9,1860,29.0,9,1860,0,0,0,nan,5.0,nan,20,5,1,4.01,0
113,nan,18.0,9,1860,13.0,2,1861,1.0,2.0,6.0,nan,149,149,20,5,1,1,2,0,0,0.0,0,4.01,nan,FRN,220,13.0,11,1860,19.0,1,1861,0,0,0,nan,0.0,0.0,7,3,0,4.01,0
113,nan,18.0,9,1860,13.0,2,1861,1.0,2.0,6.0,nan,149,149,20,5,1,1,2,0,0,0.0,0,4.01,nan,SIC,329,18.0,9,1860,13.0,2,1861,0,0,0,nan,4.0,nan,20,5,1,4.01,0
113,nan,18.0,9,1860,13.0,2,1861,1.0,2.0,6.0,nan,149,149,20,5,1,1,2,0,0,0.0,0,4.01,nan,ITA,325,18.0,9,1860,13.0,2,1861,1,1,1,nan,5.0,nan,20,5,1,4.01,0
114,nan,12.0,9,1911,18.0,10,1911,1.0,1.0,6.0,nan,37,37,20,5,1,1,1,0,0,0.0,0,4.01,nan,TUR,640,12.0,9,1911,18.0,10,1911,0,1,2,nan,6.0,nan,20,5,1,4.01,0
114,nan,12.0,9,1911,18.0,10,1911,1.0,1.0,6.0,nan,37,37,20,5,1,1,1,0,0,0.0,0,4.01,nan,ITA,325,12.0,9,1911,18.0,10,1911,1,0,0,nan,6.0,nan,20,5,1,4.01,0
115,nan,29.0,1,1859,12.0,7,1859,2.0,1.0,6.0,nan,165,165,20,5,1,2,2,0,0,0.0,0,4.01,nan,GMY,255,24.0,6,1859,12.0,7,1859,1,0,0,nan,0.0,0.0,10,3,0,4.01,0
115,nan,29.0,1,1859,12.0,7,1859,2.0,1.0,6.0,nan,165,165,20,5,1,2,2,0,0,0.0,0,4.01,nan,AUH,300,29.0,1,1859,12.0,7,1859,1,0,0,nan,6.0,nan,20,5,1,4.01,0
115,nan,29.0,1,1859,12.0,7,1859,2.0,1.0,6.0,nan,165,165,20,5,1,2,2,0,0,0.0,0,4.01,nan,FRN,220,22.0,4,1859,12.0,7,1859,0,0,0,nan,6.0,nan,20,5,0,4.01,0
115,nan,29.0,1,1859,12.0,7,1859,2.0,1.0,6.0,nan,165,165,20,5,1,2,2,0,0,0.0,0,4.01,nan,ITA,325,29.0,1,1859,12.0,7,1859,0,1,1,nan,6.0,nan,20,5,1,4.01,0
119,nan,12.0,3,1885,22.0,5,1885,6.0,1.0,0.0,0.0,72,72,10,3,1,1,1,0,0,0.0,0,4.01,nan,USR,365,12.0,3,1885,22.0,5,1885,0,1,1,nan,0.0,0.0,7,3,1,4.01,0
119,nan,12.0,3,1885,22.0,5,1885,6.0,1.0,0.0,0.0,72,72,10,3,1,1,1,0,0,0.0,0,4.01,nan,UKG,200,12.0,3,1885,22.0,5,1885,1,0,0,nan,0.0,0.0,10,3,1,4.01,0
121,nan,2.0,7,1853,2.0,7,1853,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01,nan,AUH,300,2.0,7,1853,2.0,7,1853,0,0,0,nan,0.0,0.0,0,1,1,4.01,1
121,nan,2.0,7,1853,2.0,7,1853,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01,nan,USA,2,2.0,7,1853,2.0,7,1853,1,1,2,nan,0.0,0.0,7,3,1,4.01,1
122,nan,25.0,6,1961,28.0,2,1962,5.0,3.0,0.0,0.0,249,249,16,4,1,1,8,0,0,0.0,0,4.01,nan,IRN,630,29.0,6,1961,29.0,6,1961,0,0,0,nan,0.0,0.0,0,1,0,4.01,1
122,nan,25.0,6,1961,28.0,2,1962,5.0,3.0,0.0,0.0,249,249,16,4,1,1,8,0,0,0.0,0,4.01,nan,SAU,670,1.0,7,1961,28.0,2,1962,0,0,0,nan,0.0,0.0,7,3,0,4.01,1
122,nan,25.0,6,1961,28.0,2,1962,5.0,3.0,0.0,0.0,249,249,16,4,1,1,8,0,0,0.0,0,4.01,nan,TUN,616,10.0,9,1961,28.0,2,1962,0,0,0,nan,0.0,0.0,7,3,0,4.01,1
122,nan,25.0,6,1961,28.0,2,1962,5.0,3.0,0.0,0.0,249,249,16,4,1,1,8,0,0,0.0,0,4.01,nan,UKG,200,26.0,6,1961,28.0,2,1962,0,0,0,nan,0.0,0.0,7,3,0,4.01,1
122,nan,25.0,6,1961,28.0,2,1962,5.0,3.0,0.0,0.0,249,249,16,4,1,1,8,0,0,0.0,0,4.01,nan,SUD,625,10.0,9,1961,28.0,2,1962,0,0,0,nan,0.0,0.0,7,3,0,4.01,1
122,nan,25.0,6,1961,28.0,2,1962,5.0,3.0,0.0,0.0,249,249,16,4,1,1,8,0,0,0.0,0,4.01,nan,EGY,651,10.0,9,1961,28.0,2,1962,0,0,0,nan,0.0,0.0,7,3,0,4.01,1
122,nan,25.0,6,1961,28.0,2,1962,5.0,3.0,0.0,0.0,249,249,16,4,1,1,8,0,0,0.0,0,4.01,nan,JOR,663,10.0,9,1961,28.0,2,1962,0,0,0,nan,0.0,0.0,7,3,0,4.01,1
122,nan,25.0,6,1961,28.0,2,1962,5.0,3.0,0.0,0.0,249,249,16,4,1,1,8,0,0,0.0,0,4.01,nan,KUW,690,25.0,6,1961,28.0,2,1962,0,0,0,nan,0.0,0.0,10,3,1,4.01,1
122,nan,25.0,6,1961,28.0,2,1962,5.0,3.0,0.0,0.0,249,249,16,4,1,1,8,0,0,0.0,0,4.01,nan,IRQ,645,25.0,6,1961,28.0,2,1962,1,1,1,nan,0.0,0.0,16,4,1,4.01,1
123,nan,nan,4,1845,26.0,3,1846,1.0,2.0,nan,nan,360,331,17,4,1,2,1,0,0,0.0,0,4.01,nan,FRN,220,nan,4,1845,26.0,3,1846,1,1,2,nan,nan,nan,13,4,1,4.01,0
123,nan,nan,4,1845,26.0,3,1846,1.0,2.0,nan,nan,360,331,17,4,1,2,1,0,0,0.0,0,4.01,nan,UKG,200,nan,4,1845,26.0,3,1846,1,1,2,nan,nan,nan,13,4,1,4.01,0
123,nan,nan,4,1845,26.0,3,1846,1.0,2.0,nan,nan,360,331,17,4,1,2,1,0,0,0.0,0,4.01,nan,ARG,160,nan,4,1845,26.0,3,1846,0,0,0,nan,nan,nan,17,4,1,4.01,0
126,nan,nan,1,1853,25.0,2,1853,4.0,3.0,0.0,0.0,56,26,7,3,0,2,1,0,0,0.0,0,4.01,nan,TUR,640,nan,1,1853,25.0,2,1853,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
126,nan,nan,1,1853,25.0,2,1853,4.0,3.0,0.0,0.0,56,26,7,3,0,2,1,0,0,0.0,0,4.01,nan,USR,365,nan,2,1853,25.0,2,1853,1,1,2,nan,0.0,0.0,7,3,0,4.01,0
126,nan,nan,1,1853,25.0,2,1853,4.0,3.0,0.0,0.0,56,26,7,3,0,2,1,0,0,0.0,0,4.01,nan,AUH,300,nan,1,1853,25.0,2,1853,1,1,2,nan,0.0,0.0,7,3,1,4.01,0
127,nan,3.0,3,1921,5.0,11,1921,6.0,1.0,0.0,0.0,248,248,14,4,0,4,1,0,0,0.0,0,4.01,nan,GMY,255,3.0,3,1921,5.0,11,1921,0,0,0,nan,0.0,0.0,0,1,1,4.01,0
