,DispNum3,DispNum4,StDay,StMon,StYear,EndDay,EndMon,EndYear,Outcome,Settle,Fatality,FatalPre,MaxDur,MinDur,HiAct,HostLev,Recip,NumA,NumB,Link1,Link2,Link3,Ongo2010,Version
2159,4151,,24.0,2,2000,,4,2000,5.0,3.0,0.0,0.0,67,38,15,4,1,1,1,4150,4152,4015.0,0,4.01
2160,4152,,28.0,12,2000,13.0,5,2001,5.0,3.0,0.0,0.0,137,137,12,3,0,1,1,4150,4151,4015.0,0,4.01
2161,4153,,7.0,3,1997,,3,1997,,3.0,0.0,0.0,25,1,15,4,0,1,1,0,0,0.0,0,4.01
2162,4154,,,4,1997,28.0,5,1997,5.0,3.0,0.0,0.0,58,29,16,4,0,1,1,4149,4155,0.0,0,4.01
2163,4155,,8.0,8,1999,,8,1999,5.0,3.0,0.0,0.0,24,1,15,4,0,1,1,4149,4154,0.0,0,4.01
2164,4156,,3.0,6,2000,,6,2000,5.0,3.0,0.0,0.0,28,1,12,3,1,1,1,4157,0,0.0,0,4.01
2165,4157,,,9,2000,,9,2000,5.0,3.0,0.0,0.0,30,1,12,3,0,1,1,4156,0,0.0,0,4.01
2166,4158,,20.0,3,1995,10.0,7,1995,5.0,3.0,0.0,0.0,113,113,14,4,0,1,1,4206,4208,4273.0,0,4.01
2167,4159,,5.0,9,1995,5.0,9,1995,5.0,3.0,0.0,0.0,1,1,11,3,0,1,1,4160,4161,0.0,0,4.01
2168,4160,,8.0,8,1998,,11,1998,5.0,,,,115,86,17,4,1,1,1,4159,4161,0.0,0,4.01
2169,4161,,16.0,5,1999,16.0,5,1999,5.0,3.0,,,1,1,16,4,0,1,1,4159,4160,0.0,0,4.01
2170,4162,,7.0,9,1994,14.0,9,1994,4.0,2.0,0.0,0.0,8,8,11,3,1,1,1,4246,0,0.0,0,4.01
2171,4163,,,1,1994,10.0,12,1994,,3.0,0.0,0.0,344,314,11,3,0,1,1,4116,4066,0.0,0,4.01
2172,4164,,14.0,2,1994,31.0,5,1994,5.0,3.0,0.0,0.0,107,107,7,3,0,1,1,0,0,0.0,0,4.01
2173,4165,,12.0,6,1995,13.0,6,1995,5.0,3.0,,,2,2,17,4,1,1,1,4119,4166,4250.0,0,4.01
2174,4166,,3.0,2,1996,4.0,5,1997,5.0,3.0,2.0,,457,457,17,4,1,1,1,4119,4165,4250.0,0,4.01
2175,4168,,13.0,5,1995,13.0,5,1995,5.0,3.0,1.0,11.0,1,1,17,4,1,1,1,4246,0,0.0,0,4.01
2176,4169,,20.0,1,1994,20.0,1,1994,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01
2177,4170,,17.0,11,1996,10.0,12,1996,5.0,3.0,0.0,0.0,24,24,16,4,1,1,1,4122,4071,4244.0,0,4.01
2178,4171,,9.0,1,1997,,8,1997,5.0,3.0,0.0,0.0,235,205,16,4,1,1,1,4011,4012,4140.0,0,4.01
2179,4172,,6.0,2,1997,6.0,2,1997,6.0,1.0,0.0,0.0,1,1,16,4,0,1,1,4219,4009,4262.0,0,4.01
2180,4173,,13.0,7,1996,13.0,7,1996,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,4137,4221,0.0,0,4.01
2181,4174,,15.0,8,1997,,8,1997,5.0,3.0,0.0,0.0,185,185,15,4,0,1,1,4197,4137,4213.0,0,4.01
2182,4175,,13.0,2,1998,1.0,10,1999,5.0,3.0,2.0,,596,596,17,4,1,1,1,4319,4232,4235.0,0,4.01
2183,4176,,25.0,5,1997,,5,1997,5.0,3.0,0.0,0.0,7,1,11,3,1,4,1,4055,4228,4201.0,0,4.01
2184,4177,,29.0,10,1999,,10,1999,5.0,3.0,0.0,0.0,3,1,14,4,0,1,1,0,0,0.0,0,4.01
2185,4178,,13.0,10,1999,13.0,10,1999,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
2186,4179,,15.0,8,1999,3.0,10,1999,5.0,3.0,0.0,0.0,50,50,16,4,0,1,1,0,0,0.0,0,4.01
2187,4180,,14.0,5,1999,15.0,7,1999,5.0,3.0,0.0,0.0,63,63,7,3,0,1,1,4062,4061,0.0,0,4.01
2188,4182,50201.0,6.0,4,1993,8.0,9,2006,6.0,1.0,3.0,,4904,4904,17,4,1,1,2,0,0,0.0,0,4.01
2189,4183,,25.0,5,1997,28.0,5,1997,7.0,2.0,0.0,0.0,4,4,15,4,0,1,1,0,0,0.0,0,4.01
2190,4186,,21.0,2,2000,3.0,4,2000,3.0,,0.0,0.0,43,43,7,3,1,38,1,4100,4137,4298.0,0,4.01
2191,4187,,,6,1998,,12,1998,5.0,3.0,0.0,0.0,214,155,11,3,1,1,1,4082,0,0.0,0,4.01
2192,4188,,16.0,1,1999,16.0,1,1999,6.0,1.0,1.0,,1,1,17,4,1,1,1,0,0,0.0,0,4.01
2193,4189,,,7,1998,13.0,8,1998,6.0,1.0,0.0,0.0,44,14,14,4,1,1,1,4144,4143,4013.0,0,4.01
2194,4190,,,6,1996,,6,1996,5.0,3.0,0.0,0.0,30,1,11,3,1,1,2,4291,4315,0.0,0,4.01
2195,4191,,26.0,6,1996,26.0,6,1996,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,4289,4290,4337.0,0,4.01
2196,4192,,27.0,7,1996,,1,1997,5.0,3.0,0.0,0.0,189,159,16,4,1,1,1,4072,4113,4205.0,0,4.01
2197,4193,,10.0,10,1997,29.0,7,1998,5.0,3.0,0.0,0.0,293,293,17,4,1,1,1,4092,4133,4210.0,0,4.01
2198,4196,,24.0,2,1996,24.0,2,1996,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
2199,4197,,26.0,11,2000,,12,2000,5.0,,0.0,0.0,36,6,8,3,0,1,2,4220,4213,4137.0,0,4.01
2200,4200,,21.0,8,1999,21.0,8,1999,,,0.0,0.0,1,1,15,4,0,1,1,4121,4132,0.0,0,4.01
2201,4201,,24.0,9,1999,29.0,3,2001,5.0,3.0,1.0,,553,553,17,4,1,2,1,4176,4228,4283.0,0,4.01
2202,4203,,,6,1997,19.0,7,1998,,3.0,,,414,385,17,4,1,1,1,4114,0,0.0,0,4.01
2203,4205,,29.0,9,1997,,4,1998,5.0,3.0,0.0,0.0,214,185,16,4,1,1,1,4072,4192,4113.0,0,4.01
2204,4206,,5.0,9,1996,17.0,2,1999,5.0,3.0,0.0,0.0,896,896,16,4,0,1,1,4158,4208,4273.0,0,4.01
2205,4208,,29.0,9,1999,,10,1999,5.0,3.0,0.0,0.0,33,3,14,4,0,1,1,4206,4158,4273.0,0,4.01
2206,4210,,9.0,2,2000,21.0,10,2000,5.0,3.0,0.0,0.0,256,256,12,3,1,1,1,4092,4133,4193.0,0,4.01
2207,4212,,17.0,11,1999,14.0,3,2001,5.0,3.0,0.0,0.0,484,484,12,3,1,1,1,4049,4096,4242.0,0,4.01
2208,4213,,2.0,2,2000,,4,2000,7.0,2.0,0.0,0.0,85,85,15,4,0,1,1,4137,4174,4197.0,0,4.01
2209,4214,,10.0,11,2000,20.0,12,2000,7.0,1.0,0.0,0.0,41,41,15,4,0,1,1,0,0,0.0,0,4.01
2210,4215,,11.0,1,1999,14.0,1,1999,5.0,3.0,0.0,0.0,4,4,8,3,0,1,1,4271,4273,0.0,0,4.01
2211,4216,,3.0,10,1997,3.0,10,1997,4.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01
2212,4217,,20.0,8,1998,20.0,8,1998,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
2213,4218,,23.0,3,2000,23.0,3,2000,5.0,3.0,0.0,0.0,1,1,1,2,0,1,2,4282,4125,4087.0,0,4.01
2214,4219,,7.0,1,1994,9.0,1,1994,7.0,3.0,0.0,0.0,3,3,15,4,0,1,1,4172,4009,4262.0,0,4.01
2215,4220,,17.0,10,2000,9.0,11,2000,5.0,3.0,0.0,0.0,24,24,7,3,1,1,1,4197,4213,4137.0,0,4.01
2216,4221,,18.0,6,2000,13.0,9,2000,5.0,3.0,1.0,1.0,88,88,17,4,1,1,2,4137,4173,0.0,0,4.01
2217,4222,,21.0,4,2000,21.0,4,2000,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,4042,4297,0.0,0,4.01
2218,4223,,18.0,7,1999,28.0,10,2000,5.0,3.0,2.0,,469,469,17,4,1,1,1,147W,166W,4007.0,0,4.01
2219,4224,,8.0,11,1993,8.0,11,1993,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,4137,4186,0.0,0,4.01
2220,4225,,21.0,3,1999,24.0,3,1999,5.0,3.0,0.0,0.0,4,4,12,3,1,1,1,4226,4322,4087.0,0,4.01
2221,4226,,,9,1997,,9,1997,5.0,3.0,0.0,0.0,30,1,7,3,0,1,1,4225,4322,4087.0,0,4.01
2222,4227,,20.0,8,1998,20.0,8,1998,5.0,3.0,2.0,,1,1,16,4,0,1,1,4283,0,0.0,0,4.01
2223,4228,,11.0,8,1998,,8,1998,5.0,3.0,0.0,0.0,21,1,11,3,0,3,1,4201,4283,4176.0,0,4.01
2224,4229,,8.0,8,2000,8.0,2,2001,5.0,3.0,0.0,0.0,185,185,11,3,0,1,1,4045,4137,4136.0,0,4.01
2225,4230,,27.0,6,1997,29.0,6,1997,5.0,3.0,0.0,0.0,3,3,8,3,0,1,1,4100,4137,4298.0,0,4.01
2226,4231,,10.0,8,1996,18.0,10,1996,7.0,2.0,0.0,0.0,70,70,15,4,0,1,1,0,0,0.0,0,4.01
2227,4232,,3.0,4,2000,27.0,4,2000,5.0,3.0,0.0,0.0,25,25,16,4,0,1,1,4319,4175,4235.0,0,4.01
2228,4233,,31.0,1,2001,31.0,1,2001,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,4193,4210,4320.0,0,4.01
2229,4235,,5.0,2,2001,5.0,2,2001,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,4233,4175,4236.0,0,4.01
2230,4236,,12.0,12,2001,12.0,12,2001,5.0,3.0,0.0,0.0,1,1,4,2,0,1,1,4233,4175,4235.0,0,4.01
2231,4237,,16.0,12,1994,16.0,12,1994,,3.0,0.0,0.0,1,1,11,3,0,1,1,4162,0,0.0,0,4.01
2232,4238,,14.0,2,2001,19.0,2,2001,5.0,3.0,0.0,0.0,6,6,7,3,0,1,1,4321,4137,4335.0,0,4.01
2233,4239,,14.0,2,2001,11.0,4,2001,5.0,3.0,0.0,0.0,57,57,12,3,1,1,1,4042,4297,4222.0,0,4.01
2234,4240,,30.0,8,2001,,9,2001,5.0,3.0,0.0,0.0,32,3,7,3,0,1,1,0,0,0.0,0,4.01
2235,4242,20202.0,18.0,10,2001,15.0,11,2005,5.0,3.0,0.0,0.0,1490,1490,16,4,1,1,1,0,0,0.0,0,4.01
2236,4243,,4.0,7,2000,4.0,7,2000,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
2237,4244,,8.0,5,1997,,5,1997,5.0,3.0,0.0,0.0,24,1,11,3,0,1,1,4071,4122,4170.0,0,4.01
2238,4245,,8.0,10,1997,8.0,10,1997,5.0,3.0,0.0,0.0,1,1,16,4,1,1,1,4069,0,0.0,0,4.01
2239,4246,,11.0,10,1997,15.0,10,1997,1.0,3.0,,,5,5,17,4,1,1,1,4246,0,0.0,0,4.01
2240,4248,,28.0,9,1998,,4,1999,5.0,3.0,0.0,0.0,215,186,16,4,1,1,1,4078,4304,4305.0,0,4.01
2241,4249,,16.0,2,1997,,2,1997,5.0,3.0,0.0,0.0,13,1,11,3,0,1,1,4083,4084,0.0,0,4.01
2242,4250,,25.0,2,1998,11.0,9,1998,5.0,3.0,,,199,199,17,4,1,1,1,4119,4165,4166.0,0,4.01
2243,4251,,27.0,5,1997,10.0,3,1998,1.0,2.0,,,288,288,17,4,1,3,1,4300,0,0.0,0,4.01
2244,4252,,14.0,8,1999,18.0,8,1999,5.0,1.0,,,5,5,17,4,1,1,1,4122,4253,4310.0,0,4.01
2245,4253,,5.0,5,2000,11.0,6,2000,5.0,1.0,,,38,38,17,4,1,1,1,4122,4252,4310.0,0,4.01
2246,4254,,,9,1998,,11,1998,,,0.0,0.0,91,33,7,3,0,1,1,0,0,0.0,0,4.01
2247,4255,,,2,1998,,2,1998,,3.0,0.0,0.0,28,1,12,3,0,1,1,4256,0,0.0,0,4.01
2248,4256,,9.0,4,1999,,10,1999,,3.0,0.0,0.0,206,176,11,3,0,2,1,4255,0,0.0,0,4.01
2249,4257,,,7,2000,25.0,5,2001,6.0,1.0,1.0,,329,299,16,4,1,1,1,4302,0,0.0,0,4.01
2250,4258,,6.0,5,1998,,12,2000,6.0,1.0,6.0,,971,941,20,5,1,1,1,0,0,0.0,0,4.01
2251,4259,,,2,2001,16.0,3,2001,6.0,1.0,0.0,0.0,44,17,11,3,0,1,1,4141,4140,4327.0,0,4.01
2252,4260,,3.0,10,1999,9.0,10,1999,5.0,3.0,0.0,0.0,7,7,12,3,1,1,1,0,0,0.0,0,4.01
2253,4261,,21.0,10,2000,21.0,10,2000,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01
2254,4262,,13.0,10,2000,23.0,11,2000,5.0,3.0,0.0,0.0,42,42,16,4,0,1,1,4172,4219,4009.0,0,4.01
2255,4263,,24.0,10,2001,,11,2001,7.0,1.0,0.0,0.0,38,9,15,4,0,1,1,4145,0,0.0,0,4.01
2256,4264,,12.0,9,1999,26.0,9,1999,5.0,3.0,0.0,0.0,15,15,8,3,0,1,1,4265,0,0.0,0,4.01
2257,4265,,28.0,7,2001,28.0,7,2001,5.0,3.0,1.0,1.0,1,1,17,4,1,1,1,4264,0,0.0,0,4.01
2258,4266,,22.0,12,2001,22.0,12,2001,5.0,3.0,1.0,,1,1,17,4,1,1,1,4087,4225,4322.0,0,4.01
2259,4269,,2.0,8,1994,9.0,10,1995,5.0,3.0,0.0,0.0,434,434,11,3,1,7,1,4272,0,0.0,0,4.01
2260,4270,,1.0,12,1994,1.0,12,1994,7.0,2.0,0.0,0.0,1,1,15,4,0,1,1,4299,0,0.0,0,4.01
2261,4271,,30.0,8,1996,4.0,11,1996,4.0,3.0,,,67,67,16,4,1,3,1,4273,0,0.0,0,4.01
2262,4272,,,10,1996,25.0,9,1997,5.0,3.0,,,360,330,17,4,1,1,1,4269,0,0.0,0,4.01
2263,4273,50202.0,7.0,10,1997,2.0,5,2003,1.0,2.0,6.0,,2034,2034,20,5,1,19,1,0,0,0.0,0,4.01
2264,4274,,21.0,1,1999,21.0,1,1999,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,4272,4269,4275.0,0,4.01
2265,4275,,10.0,8,2000,10.0,8,2000,5.0,3.0,0.0,0.0,1,1,10,3,0,1,1,4272,4269,4274.0,0,4.01
2266,4277,70201.0,13.0,7,2001,22.0,11,2003,3.0,1.0,5.0,,700,700,17,4,1,1,1,0,0,0.0,0,4.01
2267,4278,,17.0,4,2001,17.0,4,2001,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01
2268,4279,,,5,2001,,5,2001,5.0,3.0,0.0,0.0,31,1,7,3,0,1,1,4030,4060,4128.0,0,4.01
2269,4280,,1.0,4,2001,3.0,7,2001,7.0,1.0,1.0,1.0,94,94,15,4,1,1,1,4281,4336,4088.0,0,4.01
2270,4281,,27.0,3,2001,,8,2001,5.0,3.0,0.0,0.0,158,128,7,3,1,1,2,4280,4336,4088.0,0,4.01
2271,4282,30201.0,2.0,6,2001,10.0,11,2004,5.0,3.0,1.0,17.0,1258,1258,17,4,1,1,1,0,0,0.0,0,4.01
2272,4283,,15.0,9,2001,15.0,11,2001,1.0,3.0,6.0,,62,62,21,5,1,15,1,4227,4201,0.0,0,4.01
2273,4284,,21.0,12,2001,21.0,12,2001,,,0.0,0.0,1,1,7,3,0,1,1,0,0,0.0,0,4.01
2274,4285,,17.0,3,1994,17.0,3,1994,5.0,3.0,1.0,13.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
2275,4286,,10.0,3,1993,,3,1993,5.0,3.0,0.0,0.0,22,1,15,4,0,1,1,4134,4287,4288.0,0,4.01
2276,4287,,20.0,5,1994,,5,1994,5.0,3.0,0.0,0.0,12,1,15,4,0,1,1,4134,4286,4288.0,0,4.01
2277,4288,,,3,1996,,3,1996,5.0,3.0,,,31,1,16,4,0,1,1,4286,4287,4134.0,0,4.01
2278,4289,,18.0,7,1999,18.0,7,1999,5.0,3.0,0.0,0.0,1,1,16,4,1,1,1,4290,4337,0.0,0,4.01
2279,4290,,24.0,8,2001,25.0,8,2001,5.0,3.0,0.0,0.0,2,2,7,3,0,1,1,4289,4337,0.0,0,4.01
2280,4291,,1.0,10,1998,19.0,11,1998,1.0,1.0,0.0,0.0,50,50,7,3,0,1,1,4190,4315,0.0,0,4.01
2281,4292,,10.0,6,1999,10.0,6,1999,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,4205,4113,4192.0,0,4.01
2282,4293,,27.0,6,1995,28.0,6,1995,5.0,3.0,0.0,0.0,2,2,8,3,0,1,1,0,0,0.0,0,4.01
2283,4295,,31.0,7,2000,6.0,10,2000,7.0,3.0,0.0,0.0,68,68,15,4,0,1,2,4137,4186,0.0,0,4.01
2284,4296,,30.0,8,2001,30.0,8,2001,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01
2285,4297,,12.0,10,1996,,10,1996,4.0,1.0,0.0,0.0,51,51,15,4,0,1,1,4042,4222,0.0,0,4.01
2286,4298,,5.0,8,2000,29.0,9,2000,5.0,3.0,0.0,0.0,56,56,15,4,1,1,2,4100,4137,4230.0,0,4.01
2287,4299,,26.0,6,1993,28.0,6,1993,5.0,3.0,,,3,3,16,4,0,1,1,4272,4274,4275.0,0,4.01
2288,4300,,26.0,1,2001,4.0,6,2001,5.0,3.0,0.0,0.0,130,130,16,4,1,1,1,4251,0,,0,4.01
2289,4301,,,5,2001,,5,2001,7.0,,0.0,0.0,31,1,15,4,0,1,1,4256,4255,0.0,0,4.01
2290,4302,,13.0,8,1999,17.0,9,1999,6.0,1.0,0.0,0.0,36,36,8,3,0,1,1,4257,0,0.0,0,4.01
2291,4303,,7.0,1,2001,21.0,11,2001,,,1.0,10.0,319,319,16,4,1,1,1,0,0,0.0,0,4.01
2292,4304,,7.0,12,1997,9.0,12,1997,5.0,3.0,0.0,0.0,3,3,12,3,0,1,1,4248,4305,4078.0,0,4.01
2293,4305,,30.0,10,2001,30.0,10,2001,5.0,3.0,0.0,0.0,1,1,8,3,0,1,1,4248,4304,4078.0,0,4.01
2294,4306,,1.0,3,2001,6.0,3,2001,5.0,3.0,0.0,0.0,6,6,14,4,0,1,1,0,0,0.0,0,4.01
2295,4307,,14.0,4,1994,,9,1994,3.0,,0.0,0.0,170,141,14,4,0,1,1,0,0,0.0,0,4.01
2296,4308,,8.0,2,1993,8.0,2,1993,5.0,3.0,1.0,6.0,1,1,17,4,1,1,1,0,0,0.0,0,4.01
2297,4309,,4.0,3,1996,,4,1996,5.0,3.0,0.0,0.0,58,29,14,4,0,1,1,0,0,0.0,0,4.01
2298,4310,,26.0,3,2001,30.0,10,2001,5.0,3.0,0.0,0.0,219,219,11,3,0,1,1,4122,0,0.0,0,4.01
2299,4311,,16.0,5,2000,,5,2000,5.0,3.0,0.0,0.0,16,1,11,3,0,1,1,4118,4123,0.0,0,4.01
2300,4312,,29.0,4,2000,1.0,5,2000,5.0,3.0,0.0,0.0,3,3,14,4,0,1,1,0,0,0.0,0,4.01
2301,4313,,29.0,4,2001,30.0,4,2001,,3.0,0.0,0.0,2,2,11,3,0,1,1,4005,4006,0.0,0,4.01
2302,4314,,10.0,2,2001,29.0,4,2001,5.0,3.0,2.0,,79,79,17,4,1,1,1,4002,4003,4138.0,0,4.01
2303,4315,,20.0,5,1997,,5,1997,5.0,3.0,0.0,0.0,12,1,11,3,0,1,1,4190,4291,0.0,0,4.01
2304,4317,,23.0,7,2001,,12,2001,,,0.0,0.0,162,132,12,3,1,1,1,0,0,0.0,0,4.01
2305,4318,,8.0,3,1995,23.0,2,1996,5.0,3.0,,,353,353,17,4,1,1,1,4319,4175,0.0,0,4.01
2306,4319,,15.0,12,1996,14.0,5,1997,5.0,3.0,2.0,,151,151,17,4,1,1,1,4318,4175,0.0,0,4.01
2307,4320,20201.0,27.0,12,2000,13.0,5,2003,5.0,3.0,0.0,0.0,868,868,7,3,1,1,1,4193,4210,4233.0,0,4.01
2308,4321,,12.0,7,1998,17.0,7,1998,7.0,,0.0,0.0,6,6,15,4,0,1,1,4238,4137,4335.0,0,4.01
2309,4322,,13.0,8,1999,16.0,8,1999,5.0,3.0,0.0,0.0,4,4,8,3,0,1,1,4225,4226,4087.0,0,4.01
2310,4323,,17.0,3,1997,3.0,4,1997,5.0,3.0,0.0,0.0,18,18,12,3,0,1,1,4193,4210,4233.0,0,4.01
2311,4324,,25.0,7,2000,,1,2001,5.0,3.0,0.0,0.0,191,161,16,4,0,1,1,4206,4208,4325.0,0,4.01
2312,4325,50203.0,25.0,8,2001,5.0,7,2003,5.0,3.0,1.0,19.0,680,680,16,4,0,1,1,0,0,0.0,0,4.01
2313,4327,,,3,2001,,3,2001,5.0,3.0,0.0,0.0,31,1,11,3,0,1,1,4259,4141,4140.0,0,4.01
2314,4328,,,9,1998,,9,1998,5.0,3.0,0.0,0.0,30,1,7,3,0,1,1,4329,4330,4331.0,0,4.01
2315,4329,,,8,1998,,8,1998,5.0,3.0,0.0,0.0,31,1,7,3,0,1,1,4328,4330,4331.0,0,4.01
2316,4330,,30.0,10,1999,30.0,10,1999,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,4329,4329,4331.0,0,4.01
2317,4331,,16.0,4,1994,28.0,4,1994,5.0,3.0,0.0,0.0,13,13,7,3,0,1,1,4329,4330,4328.0,0,4.01
2318,4332,,17.0,2,1994,20.0,2,1994,5.0,3.0,0.0,0.0,4,4,8,3,0,1,1,4101,4137,4186.0,0,4.01
2319,4333,,,1,1994,,1,1994,5.0,3.0,0.0,0.0,31,1,7,3,0,1,1,0,0,0.0,0,4.01
2320,4334,,11.0,6,1999,11.0,6,1999,3.0,,0.0,0.0,1,1,8,3,0,1,1,4137,0,0.0,0,4.01
2321,4335,,24.0,6,1999,24.0,6,1999,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,4238,4137,4321.0,0,4.01
2322,4336,,23.0,3,2001,23.0,3,2001,5.0,3.0,0.0,0.0,1,1,7,3,0,1,1,4280,4281,4088.0,0,4.01
2323,4337,,20.0,5,1997,,5,1997,,,0.0,0.0,12,1,11,3,0,1,1,4290,4289,0.0,0,4.01
2324,4338,,19.0,3,1999,30.0,3,1999,7.0,,0.0,0.0,12,12,15,4,0,1,1,4137,0,0.0,0,4.01
2325,4339,,,8,1998,3.0,6,2001,5.0,3.0,6.0,,1038,1008,21,5,1,2,5,4122,0,0.0,0,4.01
2326,4340,,24.0,1,1993,20.0,2,1993,5.0,,1.0,1.0,28,28,16,4,1,1,1,3555,4100,4230.0,0,4.01
2327,4341,,5.0,6,1993,2.0,3,1994,6.0,1.0,4.0,,271,271,17,4,1,1,1,3556,231,0.0,0,4.01
2328,4342,,8.0,4,1999,19.0,4,1999,5.0,,0.0,0.0,12,12,8,3,0,1,13,4137,0,0.0,0,4.01
2329,4343,,24.0,11,2000,28.0,11,2000,4.0,,0.0,0.0,5,5,7,3,0,1,38,4186,4137,4298.0,0,4.01
2330,4344,,15.0,4,1999,,4,1999,,,0.0,0.0,16,1,11,3,0,1,1,4137,0,0.0,0,4.01
2331,4345,10201.0,6.0,1,2002,26.0,12,2002,5.0,3.0,,,355,355,16,4,0,1,1,0,0,0.0,0,4.01
2332,4346,10202.0,23.0,1,2002,4.0,2,2002,6.0,1.0,0.0,0.0,13,13,14,4,0,1,1,0,0,0.0,0,4.01
2333,4347,10203.0,25.0,1,2002,31.0,7,2002,5.0,3.0,,,188,188,16,4,0,1,1,0,0,0.0,0,4.01
2334,4348,10204.0,27.0,1,2002,3.0,6,2002,,,0.0,0.0,128,128,15,4,1,1,1,0,0,0.0,0,4.01
2335,4349,10205.0,19.0,3,2002,18.0,10,2002,5.0,3.0,,,214,214,17,4,0,1,1,0,0,0.0,0,4.01
2336,4350,10206.0,1.0,7,2002,1.0,7,2002,5.0,3.0,1.0,1.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
2337,4351,10207.0,7.0,7,2002,7.0,7,2002,5.0,3.0,0.0,0.0,1,1,8,3,0,1,1,0,0,0.0,0,4.01
2338,4352,10208.0,11.0,7,2002,18.0,7,2002,2.0,2.0,0.0,0.0,8,8,14,4,1,1,1,0,0,0.0,0,4.01
2339,4353,10209.0,25.0,7,2002,25.0,7,2002,5.0,3.0,0.0,0.0,1,1,11,3,0,1,1,0,0,0.0,0,4.01
2340,4354,10210.0,26.0,8,2002,26.0,8,2002,5.0,3.0,0.0,0.0,1,1,1,2,0,1,1,0,0,0.0,0,4.01
2341,4355,10211.0,2.0,9,2002,5.0,9,2002,5.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01
2342,4356,10212.0,4.0,9,2002,30.0,9,2003,5.0,3.0,0.0,0.0,392,392,14,4,1,1,2,10203,0,0.0,0,4.01
2343,4357,10213.0,30.0,10,2002,30.0,10,2002,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
2344,4358,10214.0,2.0,12,2002,22.0,1,2003,5.0,3.0,0.0,0.0,52,52,16,4,0,1,1,0,0,0.0,0,4.01
2345,4359,10215.0,12.0,12,2002,12.0,6,2003,5.0,3.0,0.0,0.0,183,183,14,4,0,1,1,0,0,0.0,0,4.01
2346,4360,10301.0,24.0,7,2003,29.0,7,2003,7.0,3.0,0.0,0.0,6,6,15,4,0,1,1,0,0,0.0,0,4.01
2347,4361,10302.0,4.0,10,2003,4.0,10,2003,5.0,3.0,0.0,0.0,1,1,12,3,0,1,1,0,0,0.0,0,4.01
2348,4362,10303.0,1.0,11,2003,27.0,11,2003,5.0,3.0,1.0,1.0,27,27,17,4,1,1,1,10211,0,0.0,0,4.01
2349,4363,10304.0,1.0,11,2003,1.0,11,2003,5.0,3.0,0.0,0.0,1,1,16,4,0,1,1,0,0,0.0,0,4.01
2350,4364,10305.0,26.0,12,2003,26.0,12,2003,5.0,3.0,0.0,0.0,1,1,8,3,0,1,1,0,0,0.0,0,4.01
2351,4365,10401.0,21.0,4,2004,21.0,4,2004,5.0,3.0,0.0,0.0,1,1,11,3,0,1,1,0,0,0.0,0,4.01
2352,4366,10402.0,24.0,4,2004,17.0,12,2004,5.0,3.0,0.0,0.0,238,238,16,4,1,2,1,10203,10212,0.0,0,4.01
2353,4367,10403.0,29.0,4,2004,30.0,1,2005,5.0,3.0,1.0,1.0,277,277,17,4,1,1,2,0,0,0.0,0,4.01
2354,4368,10404.0,3.0,6,2004,3.0,6,2004,5.0,3.0,0.0,0.0,1,1,8,3,0,1,1,10203,10212,0.0,0,4.01
2355,4369,10405.0,14.0,7,2004,14.0,7,2004,5.0,3.0,0.0,0.0,1,1,11,3,1,1,1,10304,0,0.0,0,4.01
2356,4370,10406.0,30.0,10,2004,30.0,4,2005,5.0,3.0,0.0,0.0,183,183,14,4,0,1,1,0,0,0.0,0,4.01
2357,4371,10407.0,6.0,11,2004,6.0,5,2005,5.0,3.0,1.0,9.0,182,182,17,4,1,1,2,0,0,0.0,0,4.01
2358,4372,10408.0,2.0,12,2004,4.0,12,2004,5.0,3.0,1.0,,3,3,17,4,1,1,1,10212,0,0.0,0,4.01
2359,4373,10501.0,4.0,1,2005,17.0,3,2005,5.0,3.0,0.0,0.0,73,73,11,3,0,1,1,0,0,0.0,0,4.01
