,DispNum3,DispNum4_A,StDay_A,StMon_A,StYear_A,EndDay_A,EndMon_A,EndYear_A,Outcome,Settle,Fatality_A,FatalPre,MaxDur,MinDur,HiAct_A,HostLev_A,Recip,NumA,NumB,Link1,Link2,Link3,Ongo2010,Version_A,DispNum4_B,StAbb,ccode,StDay_B,StMon_B,StYear_B,EndDay_B,EndMon_B,EndYear_B,SideA,RevState,RevType1,RevType2,Fatality_B,FataPre,HiAct_B,HostLev_B,Orig,Version_B,Stalemate
1579,3551,-9.0,16.0,7,1992,2.0,10,1996,1.0,1.0,0.0,0.0,1540,1540,15,4,1,14,1,0,0,0.0,0,4.01,-9.0,YUG,345,16.0,7,1992,2.0,10,1996,0,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
1580,3556,-9.0,22.0,10,1992,28.0,10,1992,6.0,1.0,4.0,-9.0,7,7,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,BOS,346,20.0,10,1992,28.0,10,1994,0,0,0,-9.0,4.0,-9.0,17,4,1,4.01,0
1581,3556,-9.0,22.0,10,1992,28.0,10,1992,6.0,1.0,4.0,-9.0,7,7,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,CRO,344,20.0,10,1992,28.0,10,1994,1,1,1,-9.0,3.0,-9.0,17,4,1,4.01,0
1582,3558,-9.0,31.0,3,1992,21.0,7,1992,6.0,1.0,-9.0,-9.0,113,113,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,USR,365,31.0,3,1992,21.0,7,1992,1,0,0,-9.0,-9.0,-9.0,17,4,1,4.01,0
1583,3558,-9.0,31.0,3,1992,21.0,7,1992,6.0,1.0,-9.0,-9.0,113,113,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,MLD,359,31.0,3,1992,21.0,7,1992,0,0,0,-9.0,-9.0,-9.0,17,4,1,4.01,0
1584,3561,-9.0,13.0,6,1992,26.0,10,1993,2.0,2.0,2.0,-9.0,501,501,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,GRG,372,13.0,6,1992,26.0,10,1993,0,1,2,-9.0,2.0,-9.0,17,4,1,4.01,0
1585,3561,-9.0,13.0,6,1992,26.0,10,1993,2.0,2.0,2.0,-9.0,501,501,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,USR,365,13.0,6,1992,26.0,10,1993,1,1,2,-9.0,2.0,-9.0,17,4,1,4.01,0
1586,3569,-9.0,30.0,9,1992,23.0,10,1992,6.0,1.0,0.0,0.0,24,24,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,QAT,694,30.0,9,1992,23.0,10,1992,0,1,1,-9.0,0.0,0.0,0,1,1,4.01,0
1587,3569,-9.0,30.0,9,1992,23.0,10,1992,6.0,1.0,0.0,0.0,24,24,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,SAU,670,30.0,9,1992,23.0,10,1992,1,1,1,-9.0,0.0,0.0,14,4,1,4.01,0
1588,3573,-9.0,29.0,4,1992,4.0,6,1992,7.0,1.0,0.0,0.0,37,37,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,SIN,830,29.0,4,1992,4.0,6,1992,0,1,1,-9.0,0.0,0.0,0,1,1,4.01,0
1589,3573,-9.0,29.0,4,1992,4.0,6,1992,7.0,1.0,0.0,0.0,37,37,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,MAL,820,29.0,4,1992,4.0,6,1992,1,1,1,-9.0,0.0,0.0,15,4,1,4.01,0
1590,3574,-9.0,1.0,2,1992,25.0,12,1992,6.0,1.0,-9.0,-9.0,329,329,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,MYA,775,1.0,2,1992,25.0,12,1992,1,1,2,-9.0,-9.0,-9.0,16,4,1,4.01,0
1591,3574,-9.0,1.0,2,1992,25.0,12,1992,6.0,1.0,-9.0,-9.0,329,329,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,THI,800,1.0,2,1992,25.0,12,1992,0,0,0,-9.0,-9.0,-9.0,16,4,1,4.01,0
1592,3599,-9.0,2.0,5,1919,9.0,6,1919,6.0,1.0,-9.0,-9.0,39,39,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,YUG,345,2.0,5,1919,9.0,6,1919,1,1,1,-9.0,-9.0,-9.0,14,4,1,4.01,0
1593,3599,-9.0,2.0,5,1919,9.0,6,1919,6.0,1.0,-9.0,-9.0,39,39,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,AUS,305,2.0,5,1919,9.0,6,1919,0,0,0,-9.0,-9.0,-9.0,17,4,1,4.01,0
1594,3607,-9.0,6.0,2,1979,18.0,2,1979,7.0,3.0,0.0,0.0,13,13,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,SPN,230,6.0,2,1979,18.0,2,1979,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1595,3607,-9.0,6.0,2,1979,18.0,2,1979,7.0,3.0,0.0,0.0,13,13,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,MOR,600,6.0,2,1979,18.0,2,1979,1,1,2,-9.0,0.0,0.0,15,4,1,4.01,0
1596,3609,-9.0,18.0,4,1980,17.0,6,1980,7.0,3.0,0.0,0.0,61,61,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,SPN,230,18.0,4,1980,17.0,6,1980,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1597,3609,-9.0,18.0,4,1980,17.0,6,1980,7.0,3.0,0.0,0.0,61,61,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,MOR,600,18.0,4,1980,17.0,6,1980,1,1,2,-9.0,0.0,0.0,15,4,1,4.01,0
1598,3615,-9.0,28.0,4,1983,7.0,5,1983,7.0,3.0,0.0,0.0,10,10,15,4,1,1,1,0,0,0.0,0,4.01,-9.0,USR,365,28.0,4,1983,7.0,5,1983,1,1,2,-9.0,0.0,0.0,12,3,1,4.01,0
1599,3615,-9.0,28.0,4,1983,7.0,5,1983,7.0,3.0,0.0,0.0,10,10,15,4,1,1,1,0,0,0.0,0,4.01,-9.0,SWD,380,28.0,4,1983,7.0,5,1983,0,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
1600,3625,-9.0,16.0,11,1985,16.0,3,1986,3.0,3.0,0.0,0.0,121,121,8,3,1,1,4,0,0,0.0,0,4.01,-9.0,SAU,670,16.0,11,1985,16.0,3,1986,0,0,0,-9.0,0.0,0.0,1,2,1,4.01,0
1601,3625,-9.0,16.0,11,1985,16.0,3,1986,3.0,3.0,0.0,0.0,121,121,8,3,1,1,4,0,0,0.0,0,4.01,-9.0,USA,2,16.0,11,1985,14.0,3,1986,0,0,0,-9.0,0.0,0.0,1,2,1,4.01,0
1602,3625,-9.0,16.0,11,1985,16.0,3,1986,3.0,3.0,0.0,0.0,121,121,8,3,1,1,4,0,0,0.0,0,4.01,-9.0,UKG,200,16.0,11,1985,14.0,1,1986,0,0,0,-9.0,0.0,0.0,1,2,1,4.01,0
1603,3625,-9.0,16.0,11,1985,16.0,3,1986,3.0,3.0,0.0,0.0,121,121,8,3,1,1,4,0,0,0.0,0,4.01,-9.0,IRN,630,16.0,11,1985,16.0,3,1986,1,1,2,-9.0,0.0,0.0,7,3,1,4.01,0
1604,3625,-9.0,16.0,11,1985,16.0,3,1986,3.0,3.0,0.0,0.0,121,121,8,3,1,1,4,0,0,0.0,0,4.01,-9.0,KUW,690,16.0,11,1985,16.0,3,1986,0,0,0,-9.0,0.0,0.0,8,3,1,4.01,0
1605,3630,-9.0,1.0,3,1982,14.0,6,1982,2.0,2.0,6.0,-9.0,106,106,20,5,1,1,1,0,0,0.0,0,4.01,-9.0,UKG,200,1.0,3,1982,14.0,6,1982,0,0,0,-9.0,4.0,-9.0,20,5,1,4.01,0
1606,3630,-9.0,1.0,3,1982,14.0,6,1982,2.0,2.0,6.0,-9.0,106,106,20,5,1,1,1,0,0,0.0,0,4.01,-9.0,ARG,160,1.0,3,1982,14.0,6,1982,1,1,1,-9.0,5.0,-9.0,20,5,1,4.01,0
1607,3631,-9.0,2.0,7,1977,17.0,12,1980,1.0,2.0,-9.0,-9.0,1265,1265,17,4,1,1,2,0,0,0.0,0,4.01,-9.0,LIB,620,2.0,7,1977,17.0,12,1980,1,1,1,-9.0,-9.0,-9.0,17,4,1,4.01,0
1608,3631,-9.0,2.0,7,1977,17.0,12,1980,1.0,2.0,-9.0,-9.0,1265,1265,17,4,1,1,2,0,0,0.0,0,4.01,-9.0,FRN,220,15.0,4,1978,8.0,3,1980,0,0,0,-9.0,-9.0,-9.0,17,4,0,4.01,0
1609,3631,-9.0,2.0,7,1977,17.0,12,1980,1.0,2.0,-9.0,-9.0,1265,1265,17,4,1,1,2,0,0,0.0,0,4.01,-9.0,CHA,483,2.0,7,1977,17.0,12,1980,0,0,0,-9.0,-9.0,-9.0,17,4,1,4.01,0
1610,3636,-9.0,13.0,1,1986,15.0,4,1986,3.0,3.0,-9.0,-9.0,93,93,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,LIB,620,13.0,1,1986,15.0,4,1986,1,0,0,-9.0,-9.0,-9.0,16,4,1,4.01,0
1611,3636,-9.0,13.0,1,1986,15.0,4,1986,3.0,3.0,-9.0,-9.0,93,93,16,4,1,1,1,0,0,0.0,0,4.01,-9.0,USA,2,13.0,1,1986,15.0,4,1986,0,1,2,-9.0,0.0,0.0,16,4,1,4.01,0
1612,3642,-9.0,-9.0,8,1870,-9.0,7,1871,1.0,2.0,0.0,0.0,365,305,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,USR,365,-9.0,8,1870,-9.0,7,1871,1,1,1,-9.0,0.0,0.0,14,4,1,4.01,0
1613,3642,-9.0,-9.0,8,1870,-9.0,7,1871,1.0,2.0,0.0,0.0,365,305,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,CHN,710,-9.0,8,1870,-9.0,7,1871,0,0,0,-9.0,0.0,0.0,17,4,1,4.01,0
1614,3646,-9.0,-9.0,5,1910,-9.0,4,1911,4.0,1.0,0.0,0.0,365,306,11,3,0,1,1,0,0,0.0,0,4.01,-9.0,CHN,710,-9.0,5,1910,-9.0,4,1911,0,1,1,-9.0,0.0,0.0,0,1,1,4.01,0
1615,3646,-9.0,-9.0,5,1910,-9.0,4,1911,4.0,1.0,0.0,0.0,365,306,11,3,0,1,1,0,0,0.0,0,4.01,-9.0,USR,365,-9.0,5,1910,-9.0,4,1911,1,1,1,-9.0,0.0,0.0,11,3,1,4.01,0
1616,3647,-9.0,22.0,3,1911,27.0,3,1911,4.0,1.0,0.0,0.0,6,6,7,3,0,1,1,0,0,0.0,0,4.01,-9.0,CHN,710,22.0,3,1911,27.0,3,1911,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1617,3647,-9.0,22.0,3,1911,27.0,3,1911,4.0,1.0,0.0,0.0,6,6,7,3,0,1,1,0,0,0.0,0,4.01,-9.0,USR,365,22.0,3,1911,27.0,3,1911,1,1,2,-9.0,0.0,0.0,7,3,1,4.01,0
1618,3700,-9.0,1.0,11,1939,30.0,11,1939,7.0,3.0,0.0,0.0,30,30,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,NTH,210,1.0,11,1939,30.0,11,1939,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1619,3700,-9.0,1.0,11,1939,30.0,11,1939,7.0,3.0,0.0,0.0,30,30,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,UKG,200,1.0,11,1939,30.0,11,1939,1,1,2,-9.0,0.0,0.0,15,4,1,4.01,0
1620,3701,-9.0,5.0,11,1939,10.0,5,1940,9.0,3.0,1.0,-9.0,188,188,21,5,1,1,1,0,0,0.0,0,4.01,-9.0,GMY,255,5.0,11,1939,10.0,5,1940,1,1,1,-9.0,0.0,0.0,21,5,1,4.01,0
1621,3701,-9.0,5.0,11,1939,10.0,5,1940,9.0,3.0,1.0,-9.0,188,188,21,5,1,1,1,0,0,0.0,0,4.01,-9.0,NTH,210,5.0,11,1939,10.0,5,1940,0,0,0,-9.0,1.0,-9.0,16,4,1,4.01,0
1622,3702,-9.0,5.0,11,1939,10.0,5,1940,9.0,3.0,0.0,0.0,188,188,21,5,1,1,1,0,0,0.0,0,4.01,-9.0,BEL,211,5.0,11,1939,10.0,5,1940,0,0,0,-9.0,0.0,0.0,16,4,1,4.01,0
1623,3702,-9.0,5.0,11,1939,10.0,5,1940,9.0,3.0,0.0,0.0,188,188,21,5,1,1,1,0,0,0.0,0,4.01,-9.0,GMY,255,5.0,11,1939,10.0,5,1940,1,1,1,-9.0,0.0,0.0,21,5,1,4.01,0
1624,3703,-9.0,5.0,11,1939,16.0,5,1940,1.0,2.0,0.0,0.0,194,194,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,GMY,255,5.0,11,1939,16.0,5,1940,1,1,1,-9.0,0.0,0.0,17,4,1,4.01,0
1625,3703,-9.0,5.0,11,1939,16.0,5,1940,1.0,2.0,0.0,0.0,194,194,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,LUX,212,5.0,11,1939,16.0,5,1940,0,0,0,-9.0,0.0,0.0,17,4,1,4.01,0
1626,3705,-9.0,4.0,11,1939,9.0,4,1940,9.0,3.0,0.0,0.0,158,158,21,5,1,1,1,0,0,0.0,0,4.01,-9.0,NOR,385,4.0,11,1939,9.0,4,1940,0,0,0,-9.0,0.0,0.0,17,4,1,4.01,0
1627,3705,-9.0,4.0,11,1939,9.0,4,1940,9.0,3.0,0.0,0.0,158,158,21,5,1,1,1,0,0,0.0,0,4.01,-9.0,GMY,255,4.0,11,1939,9.0,4,1940,1,1,1,-9.0,0.0,0.0,21,5,1,4.01,0
1628,3706,-9.0,26.0,2,1940,9.0,4,1940,1.0,2.0,2.0,-9.0,44,44,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,DEN,390,26.0,2,1940,9.0,4,1940,0,0,0,-9.0,1.0,-9.0,17,4,1,4.01,0
1629,3706,-9.0,26.0,2,1940,9.0,4,1940,1.0,2.0,2.0,-9.0,44,44,17,4,1,1,1,0,0,0.0,0,4.01,-9.0,GMY,255,26.0,2,1940,9.0,4,1940,1,1,1,-9.0,1.0,-9.0,17,4,1,4.01,0
1630,3708,-9.0,24.0,10,1939,24.0,10,1939,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,USA,2,24.0,10,1939,24.0,10,1939,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1631,3708,-9.0,24.0,10,1939,24.0,10,1939,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,GMY,255,24.0,10,1939,24.0,10,1939,1,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
1632,3709,-9.0,14.0,12,1939,3.0,11,1940,6.0,1.0,0.0,0.0,326,326,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,USA,2,14.0,12,1939,3.0,11,1940,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1633,3709,-9.0,14.0,12,1939,3.0,11,1940,6.0,1.0,0.0,0.0,326,326,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,UKG,200,14.0,12,1939,3.0,11,1940,1,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
1634,3716,-9.0,8.0,9,1943,9.0,9,1943,4.0,3.0,0.0,0.0,2,2,1,2,0,2,1,0,0,0.0,0,4.01,-9.0,ITA,325,8.0,9,1943,9.0,9,1943,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1635,3716,-9.0,8.0,9,1943,9.0,9,1943,4.0,3.0,0.0,0.0,2,2,1,2,0,2,1,0,0,0.0,0,4.01,-9.0,UKG,200,8.0,9,1943,9.0,9,1943,1,1,2,-9.0,0.0,0.0,1,2,1,4.01,0
1636,3716,-9.0,8.0,9,1943,9.0,9,1943,4.0,3.0,0.0,0.0,2,2,1,2,0,2,1,0,0,0.0,0,4.01,-9.0,USA,2,8.0,9,1943,9.0,9,1943,1,1,2,-9.0,0.0,0.0,1,2,1,4.01,0
1637,3717,-9.0,9.0,9,1943,18.0,10,1943,9.0,3.0,-9.0,-9.0,40,40,21,5,1,1,1,0,0,0.0,0,4.01,-9.0,GMY,255,9.0,9,1943,18.0,10,1943,1,1,2,-9.0,-9.0,-9.0,17,4,1,4.01,0
1638,3717,-9.0,9.0,9,1943,18.0,10,1943,9.0,3.0,-9.0,-9.0,40,40,21,5,1,1,1,0,0,0.0,0,4.01,-9.0,ITA,325,9.0,9,1943,18.0,10,1943,0,0,0,-9.0,-9.0,-9.0,21,5,1,4.01,0
1639,3719,-9.0,6.0,11,1939,4.0,1,1940,7.0,1.0,0.0,0.0,60,60,15,4,1,1,1,0,0,0.0,0,4.01,-9.0,FIN,375,6.0,11,1939,4.0,1,1940,0,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
1640,3719,-9.0,6.0,11,1939,4.0,1,1940,7.0,1.0,0.0,0.0,60,60,15,4,1,1,1,0,0,0.0,0,4.01,-9.0,GMY,255,6.0,11,1939,4.0,1,1940,1,1,2,-9.0,0.0,0.0,15,4,1,4.01,0
1641,3724,-9.0,19.0,11,1939,10.0,6,1940,9.0,3.0,0.0,0.0,205,205,21,5,1,1,1,0,0,0.0,0,4.01,-9.0,UKG,200,19.0,11,1939,10.0,6,1940,1,1,2,-9.0,0.0,0.0,15,4,1,4.01,0
1642,3724,-9.0,19.0,11,1939,10.0,6,1940,9.0,3.0,0.0,0.0,205,205,21,5,1,1,1,0,0,0.0,0,4.01,-9.0,ITA,325,19.0,11,1939,10.0,6,1940,0,0,0,-9.0,0.0,0.0,21,5,1,4.01,0
1643,3725,-9.0,3.0,7,1882,15.0,9,1882,1.0,2.0,6.0,-9.0,75,75,20,5,1,2,1,0,0,0.0,0,4.01,-9.0,FRN,220,3.0,7,1882,10.0,7,1882,1,1,2,-9.0,0.0,0.0,8,3,1,4.01,0
1644,3725,-9.0,3.0,7,1882,15.0,9,1882,1.0,2.0,6.0,-9.0,75,75,20,5,1,2,1,0,0,0.0,0,4.01,-9.0,UKG,200,3.0,7,1882,15.0,9,1882,1,1,2,-9.0,2.0,-9.0,20,5,1,4.01,0
1645,3725,-9.0,3.0,7,1882,15.0,9,1882,1.0,2.0,6.0,-9.0,75,75,20,5,1,2,1,0,0,0.0,0,4.01,-9.0,EGY,651,3.0,7,1882,15.0,9,1882,0,0,0,-9.0,6.0,-9.0,20,5,1,4.01,0
1646,3807,-9.0,26.0,7,1940,26.0,7,1940,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,RUM,360,26.0,7,1940,26.0,7,1940,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1647,3807,-9.0,26.0,7,1940,26.0,7,1940,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,UKG,200,26.0,7,1940,26.0,7,1940,1,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
1648,3809,-9.0,12.0,12,1939,12.0,12,1939,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,EST,366,12.0,12,1939,12.0,12,1939,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1649,3809,-9.0,12.0,12,1939,12.0,12,1939,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,GMY,255,12.0,12,1939,12.0,12,1939,1,1,2,-9.0,0.0,0.0,15,4,1,4.01,0
1650,3812,-9.0,2.0,4,1940,4.0,4,1940,7.0,3.0,0.0,0.0,3,3,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,YUG,345,2.0,4,1940,4.0,4,1940,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1651,3812,-9.0,2.0,4,1940,4.0,4,1940,7.0,3.0,0.0,0.0,3,3,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,UKG,200,2.0,4,1940,4.0,4,1940,1,1,2,-9.0,0.0,0.0,15,4,1,4.01,0
1652,3813,-9.0,4.0,3,1940,6.0,4,1941,9.0,3.0,-9.0,-9.0,399,399,21,5,1,3,1,0,0,0.0,0,4.01,-9.0,HUN,310,-9.0,4,1941,6.0,4,1941,1,1,1,-9.0,-9.0,-9.0,17,4,0,4.01,0
1653,3813,-9.0,4.0,3,1940,6.0,4,1941,9.0,3.0,-9.0,-9.0,399,399,21,5,1,3,1,0,0,0.0,0,4.01,-9.0,GMY,255,4.0,3,1940,6.0,4,1941,1,1,1,-9.0,-9.0,-9.0,17,4,1,4.01,0
1654,3813,-9.0,4.0,3,1940,6.0,4,1941,9.0,3.0,-9.0,-9.0,399,399,21,5,1,3,1,0,0,0.0,0,4.01,-9.0,BUL,355,-9.0,4,1941,6.0,4,1941,1,1,1,-9.0,-9.0,-9.0,17,4,0,4.01,0
1655,3813,-9.0,4.0,3,1940,6.0,4,1941,9.0,3.0,-9.0,-9.0,399,399,21,5,1,3,1,0,0,0.0,0,4.01,-9.0,YUG,345,4.0,3,1940,6.0,4,1941,0,0,0,-9.0,-9.0,-9.0,21,5,1,4.01,0
1656,3820,-9.0,15.0,4,1940,10.0,6,1940,9.0,3.0,0.0,0.0,57,57,21,5,0,1,1,0,0,0.0,0,4.01,-9.0,FRN,220,15.0,4,1940,10.0,6,1940,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1657,3820,-9.0,15.0,4,1940,10.0,6,1940,9.0,3.0,0.0,0.0,57,57,21,5,0,1,1,0,0,0.0,0,4.01,-9.0,ITA,325,15.0,4,1940,10.0,6,1940,1,1,1,-9.0,0.0,0.0,21,5,1,4.01,0
1658,3821,-9.0,23.0,5,1940,9.0,1,1941,4.0,2.0,0.0,0.0,232,232,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,RUM,360,23.0,5,1940,9.0,1,1941,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1659,3821,-9.0,23.0,5,1940,9.0,1,1941,4.0,2.0,0.0,0.0,232,232,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,USR,365,23.0,5,1940,9.0,1,1941,1,1,1,-9.0,0.0,0.0,14,4,1,4.01,0
1660,3822,-9.0,26.0,8,1940,22.0,6,1941,9.0,3.0,-9.0,-9.0,301,301,21,5,1,1,1,0,0,0.0,0,4.01,-9.0,USR,365,26.0,8,1940,22.0,6,1941,0,1,1,-9.0,-9.0,-9.0,17,4,1,4.01,0
1661,3822,-9.0,26.0,8,1940,22.0,6,1941,9.0,3.0,-9.0,-9.0,301,301,21,5,1,1,1,0,0,0.0,0,4.01,-9.0,GMY,255,26.0,8,1940,22.0,6,1941,1,1,1,-9.0,-9.0,-9.0,21,5,1,4.01,0
1662,3823,-9.0,-9.0,8,1940,30.0,8,1940,4.0,1.0,0.0,0.0,30,1,11,3,0,1,1,0,0,0.0,0,4.01,-9.0,RUM,360,-9.0,8,1940,30.0,8,1940,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1663,3823,-9.0,-9.0,8,1940,30.0,8,1940,4.0,1.0,0.0,0.0,30,1,11,3,0,1,1,0,0,0.0,0,4.01,-9.0,HUN,310,-9.0,8,1940,30.0,8,1940,1,1,1,-9.0,0.0,0.0,11,3,1,4.01,0
1664,3824,-9.0,5.0,8,1940,5.0,8,1940,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,POR,235,5.0,8,1940,5.0,8,1940,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1665,3824,-9.0,5.0,8,1940,5.0,8,1940,7.0,3.0,0.0,0.0,1,1,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,UKG,200,5.0,8,1940,5.0,8,1940,1,1,2,-9.0,0.0,0.0,15,4,1,4.01,0
1666,3825,-9.0,28.0,8,1940,22.0,6,1941,4.0,2.0,0.0,0.0,299,299,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,RUM,360,28.0,8,1940,22.0,6,1941,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1667,3825,-9.0,28.0,8,1940,22.0,6,1941,4.0,2.0,0.0,0.0,299,299,14,4,0,1,1,0,0,0.0,0,4.01,-9.0,GMY,255,28.0,8,1940,22.0,6,1941,1,1,1,-9.0,0.0,0.0,14,4,1,4.01,0
1668,3826,-9.0,24.0,8,1944,9.0,9,1944,9.0,3.0,-9.0,-9.0,17,17,21,5,1,1,2,0,0,0.0,0,4.01,-9.0,GMY,255,25.0,8,1944,9.0,9,1944,0,0,0,-9.0,-9.0,-9.0,17,4,0,4.01,0
1669,3826,-9.0,24.0,8,1944,9.0,9,1944,9.0,3.0,-9.0,-9.0,17,17,21,5,1,1,2,0,0,0.0,0,4.01,-9.0,HUN,310,24.0,8,1944,9.0,9,1944,0,0,0,-9.0,-9.0,-9.0,17,4,1,4.01,0
1670,3826,-9.0,24.0,8,1944,9.0,9,1944,9.0,3.0,-9.0,-9.0,17,17,21,5,1,1,2,0,0,0.0,0,4.01,-9.0,RUM,360,24.0,8,1944,9.0,9,1944,1,1,2,-9.0,-9.0,-9.0,21,5,1,4.01,0
1671,3827,-9.0,26.0,8,1944,6.0,9,1944,9.0,3.0,-9.0,-9.0,12,12,21,5,1,1,1,0,0,0.0,0,4.01,-9.0,GMY,255,26.0,8,1944,6.0,9,1944,1,0,0,-9.0,-9.0,-9.0,17,4,1,4.01,0
1672,3827,-9.0,26.0,8,1944,6.0,9,1944,9.0,3.0,-9.0,-9.0,12,12,21,5,1,1,1,0,0,0.0,0,4.01,-9.0,BUL,355,26.0,8,1944,6.0,9,1944,0,1,2,-9.0,-9.0,-9.0,21,5,1,4.01,0
1673,3834,-9.0,22.0,12,1939,28.0,12,1939,7.0,3.0,-9.0,-9.0,7,7,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,GMY,255,22.0,12,1939,28.0,12,1939,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
1674,3834,-9.0,22.0,12,1939,28.0,12,1939,7.0,3.0,-9.0,-9.0,7,7,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,ARG,160,22.0,12,1939,28.0,12,1939,1,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
1675,3851,-9.0,22.0,9,1940,20.0,10,1940,7.0,3.0,0.0,0.0,29,29,15,4,1,1,1,0,0,0.0,0,4.01,-9.0,TUR,640,22.0,9,1940,20.0,10,1940,0,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
1676,3851,-9.0,22.0,9,1940,20.0,10,1940,7.0,3.0,0.0,0.0,29,29,15,4,1,1,1,0,0,0.0,0,4.01,-9.0,ITA,325,22.0,9,1940,20.0,10,1940,1,0,0,-9.0,0.0,0.0,15,4,1,4.01,0
1677,3858,-9.0,11.0,10,1940,4.0,11,1940,4.0,1.0,0.0,0.0,25,25,11,3,1,2,1,0,0,0.0,0,4.01,-9.0,RUM,360,12.0,10,1940,4.0,11,1940,1,0,0,-9.0,0.0,0.0,0,1,0,4.01,0
1678,3858,-9.0,11.0,10,1940,4.0,11,1940,4.0,1.0,0.0,0.0,25,25,11,3,1,2,1,0,0,0.0,0,4.01,-9.0,GMY,255,11.0,10,1940,4.0,11,1940,1,0,0,-9.0,0.0,0.0,7,3,1,4.01,0
1679,3858,-9.0,11.0,10,1940,4.0,11,1940,4.0,1.0,0.0,0.0,25,25,11,3,1,2,1,0,0,0.0,0,4.01,-9.0,BUL,355,11.0,10,1940,4.0,11,1940,0,1,2,-9.0,0.0,0.0,11,3,1,4.01,0
1680,3860,-9.0,14.0,1,1940,2.0,4,1940,7.0,3.0,0.0,0.0,80,80,15,4,0,1,1,0,0,0.0,0,4.01,-9.0,USR,365,14.0,1,1940,2.0,4,1940,0,0,0,-9.0,0.0,0.0,0,1,1,4.01,0
