,DispNum3,DispNum4,StAbb,ccode,StDay,StMon,StYear,EndDay,EndMon,EndYear,SideA,RevState,RevType1,RevType2,Fatality,FataPre,HiAct,HostLev,Orig,Version
2121,2025,,MYA,775,20.0,9,1957,20.0,9,1957,0,0,0,,0.0,0.0,0,1,1,4.01
2122,2025,,IND,750,20.0,9,1957,20.0,9,1957,1,0,0,,0.0,0.0,7,3,1,4.01
2123,2027,,TAW,713,26.0,11,1961,26.0,11,1961,0,0,0,,0.0,0.0,0,1,1,4.01
2124,2027,,PHI,840,26.0,11,1961,26.0,11,1961,1,0,0,,0.0,0.0,15,4,1,4.01
2125,2028,,THI,800,25.0,8,1960,27.0,8,1960,0,0,0,,,,1,2,1,4.01
2126,2028,,LAO,812,25.0,8,1960,27.0,8,1960,1,1,1,,,,16,4,1,4.01
2127,2029,,DRV,816,27.0,12,1960,6.0,1,1961,0,0,0,,0.0,0.0,1,2,1,4.01
2128,2029,,LAO,812,27.0,12,1960,6.0,1,1961,1,0,0,,0.0,0.0,12,3,1,4.01
2129,2030,,THI,800,22.0,9,1960,19.0,10,1960,0,0,0,,0.0,0.0,13,4,1,4.01
2130,2030,,LAO,812,22.0,9,1960,19.0,10,1960,1,0,0,,0.0,0.0,15,4,1,4.01
2131,2031,,THI,800,16.0,2,1964,16.0,3,1964,1,0,0,,0.0,0.0,8,3,1,4.01
2132,2031,,LAO,812,16.0,2,1964,16.0,3,1964,0,0,0,,0.0,0.0,16,4,1,4.01
2133,2032,,CHN,710,11.0,5,1955,11.0,5,1955,1,0,0,,0.0,0.0,17,4,1,4.01
2134,2032,,USA,2,11.0,5,1955,11.0,5,1955,0,0,0,,0.0,0.0,17,4,1,4.01
2135,2033,,CHN,710,23.0,7,1954,27.0,7,1954,0,0,0,,,,17,4,1,4.01
2136,2033,,USA,2,23.0,7,1954,27.0,7,1954,1,0,0,,,,17,4,1,4.01
2137,2034,,UKG,200,23.0,7,1954,23.0,7,1954,0,0,0,,0.0,0.0,0,1,1,4.01
2138,2034,,CHN,710,23.0,7,1954,23.0,7,1954,1,0,0,,0.0,0.0,16,4,1,4.01
2139,2035,,CHN,710,1.0,8,1953,2.0,9,1953,0,0,0,,0.0,0.0,0,1,1,4.01
2140,2035,,USA,2,1.0,8,1953,2.0,9,1953,1,0,0,,0.0,0.0,12,3,1,4.01
2141,2036,,USR,365,24.0,6,1953,24.0,6,1953,0,0,0,,0.0,0.0,0,1,1,4.01
2142,2036,,TAW,713,24.0,6,1953,24.0,6,1953,1,0,0,,0.0,0.0,15,4,1,4.01
2143,2037,,UKG,200,19.0,1,1955,19.0,1,1955,0,0,0,,0.0,0.0,0,1,1,4.01
2144,2037,,TAW,713,19.0,1,1955,19.0,1,1955,1,0,0,,0.0,0.0,16,4,1,4.01
2145,2038,,UKG,200,27.0,8,1958,27.0,8,1958,0,0,0,,0.0,0.0,0,1,1,4.01
2146,2038,,CHN,710,27.0,8,1958,27.0,8,1958,1,1,3,,0.0,0.0,12,3,1,4.01
2147,2040,,NIC,93,,2,1920,28.0,2,1920,0,1,3,,0.0,0.0,0,1,1,4.01
2148,2040,,HON,91,,2,1920,28.0,2,1920,1,0,0,,0.0,0.0,10,3,1,4.01
2149,2041,,HAI,41,16.0,2,1949,25.0,2,1949,0,0,0,,0.0,0.0,0,1,1,4.01
2150,2041,,DOM,42,16.0,2,1949,25.0,2,1949,1,1,1,,0.0,0.0,12,3,1,4.01
2151,2042,,NIC,93,3.0,5,1957,23.0,6,1957,0,0,0,,0.0,0.0,0,1,1,4.01
2152,2042,,COS,94,3.0,5,1957,23.0,6,1957,1,0,0,,0.0,0.0,7,3,1,4.01
2153,2043,,BRA,140,3.0,11,1866,3.0,11,1866,0,0,0,,0.0,0.0,0,1,1,4.01
2154,2043,,USA,2,3.0,11,1866,3.0,11,1866,1,0,0,,0.0,0.0,7,3,1,4.01
2155,2044,,ARG,160,19.0,6,1875,30.0,12,1875,1,1,4,,0.0,0.0,7,3,1,4.01
2156,2044,,BRA,140,19.0,6,1875,30.0,12,1875,0,0,0,,0.0,0.0,7,3,1,4.01
2157,2045,,SAL,92,,3,1876,16.0,3,1876,0,0,0,,0.0,0.0,0,1,1,4.01
2158,2045,,ITA,325,,3,1876,16.0,3,1876,1,0,0,,0.0,0.0,7,3,1,4.01
2159,2046,,GUA,90,27.0,7,1890,25.0,8,1890,0,0,0,,0.0,0.0,0,1,1,4.01
2160,2046,,SPN,230,27.0,7,1890,25.0,8,1890,1,0,0,,0.0,0.0,7,3,1,4.01
2161,2047,,ARG,160,,2,1911,5.0,3,1911,0,0,0,,0.0,0.0,7,3,1,4.01
2162,2047,,PAR,150,,2,1911,5.0,3,1911,1,0,0,,0.0,0.0,15,4,1,4.01
2163,2048,,CHL,155,13.0,12,1921,13.0,12,1921,0,1,4,,,,0,1,1,4.01
2164,2048,,PER,135,13.0,12,1921,13.0,12,1921,1,1,4,,,,16,4,1,4.01
2165,2049,,USA,2,12.0,6,1957,13.0,6,1957,1,0,0,,,,7,3,1,4.01
2166,2049,,TAW,713,12.0,6,1957,13.0,6,1957,1,1,1,,,,17,4,1,4.01
2167,2049,,CHN,710,12.0,6,1957,13.0,6,1957,0,1,1,,,,17,4,1,4.01
2168,2050,,COL,100,9.0,9,1932,25.0,5,1933,0,0,0,,0.0,0.0,0,1,1,4.01
2169,2050,,PER,135,9.0,9,1932,25.0,5,1933,0,0,0,,0.0,0.0,0,1,1,4.01
2170,2050,,BRA,140,9.0,9,1932,25.0,5,1933,1,0,0,,0.0,0.0,7,3,1,4.01
2171,2051,,PER,135,14.0,11,1932,14.0,11,1932,0,0,0,,0.0,0.0,0,1,1,4.01
2172,2051,,COL,100,14.0,11,1932,14.0,11,1932,0,0,0,,0.0,0.0,0,1,1,4.01
2173,2051,,ECU,130,14.0,11,1932,14.0,11,1932,1,0,0,,0.0,0.0,4,2,1,4.01
2174,2052,,USA,2,16.0,2,1951,16.0,10,1952,0,1,1,,0.0,0.0,7,3,1,4.01
2175,2052,,CHN,710,16.0,2,1951,16.0,10,1952,1,1,1,,1.0,,17,4,1,4.01
2176,2052,,TAW,713,16.0,2,1951,16.0,10,1952,0,1,1,,1.0,,17,4,1,4.01
2177,2053,,USR,365,1.0,3,1980,14.0,4,1982,0,0,0,,,,7,3,0,4.01
2178,2053,,PAK,770,26.0,3,1979,14.0,4,1982,0,0,0,,,,17,4,1,4.01
2179,2053,,AFG,700,26.0,3,1979,14.0,4,1982,1,0,0,,,,17,4,1,4.01
2180,2054,,USR,365,13.0,8,1984,1.0,3,1985,0,0,0,,,,7,3,0,4.01
2181,2054,,AFG,700,18.0,9,1983,30.0,4,1987,1,0,0,,,,17,4,1,4.01
2182,2054,,PAK,770,18.0,9,1983,30.0,4,1987,0,0,0,,,,17,4,1,4.01
2183,2055,,ARG,160,,11,1842,,1,1843,0,0,0,,0.0,0.0,0,1,1,4.01
2184,2055,,FRN,220,,11,1842,,1,1843,1,1,2,,0.0,0.0,7,3,1,4.01
2185,2055,,UKG,200,,11,1842,,1,1843,1,1,2,,0.0,0.0,7,3,1,4.01
2186,2056,,USR,365,12.0,11,1936,12.0,11,1936,1,1,2,,0.0,0.0,16,4,1,4.01
2187,2056,,GMY,255,12.0,11,1936,12.0,11,1936,0,0,0,,1.0,,0,1,1,4.01
2188,2059,,YUG,345,4.0,7,1971,4.0,7,1971,0,0,0,,0.0,0.0,0,1,1,4.01
2189,2059,,BUL,355,4.0,7,1971,4.0,7,1971,1,1,1,,0.0,0.0,7,3,1,4.01
2190,2066,,ETH,530,12.0,6,1965,12.0,6,1965,0,0,0,,0.0,0.0,17,4,1,4.01
2191,2066,,SOM,520,12.0,6,1965,12.0,6,1965,1,1,1,,0.0,0.0,17,4,1,4.01
2192,2067,,ETH,530,31.0,3,1966,24.0,6,1966,0,0,0,,1.0,,17,4,1,4.01
2193,2067,,SOM,520,31.0,3,1966,24.0,6,1966,1,1,1,,1.0,,17,4,1,4.01
2194,2068,,ETH,530,,4,1973,23.0,5,1973,0,0,0,,0.0,0.0,7,3,1,4.01
2195,2068,,SOM,520,,4,1973,23.0,5,1973,1,1,1,,0.0,0.0,11,3,1,4.01
2196,2069,,CUB,40,28.0,7,1977,14.0,3,1978,0,0,0,,6.0,,20,5,0,4.01
2197,2069,,SOM,520,22.0,2,1977,14.0,3,1978,1,1,1,,6.0,,20,5,1,4.01
2198,2069,,ETH,530,22.0,2,1977,14.0,3,1978,0,0,0,,6.0,,20,5,1,4.01
2199,2070,,ETH,530,14.0,4,1978,7.0,2,1979,1,0,0,,,,16,4,1,4.01
2200,2070,,SOM,520,14.0,4,1978,7.0,2,1979,0,1,1,,,,16,4,1,4.01
2201,2071,,ETH,530,24.0,2,1980,13.0,6,1981,1,0,0,,2.0,,17,4,1,4.01
2202,2071,,SOM,520,24.0,2,1980,13.0,6,1981,0,1,1,,3.0,,17,4,1,4.01
2203,2072,,SOM,520,30.0,6,1982,13.0,8,1983,0,1,1,,4.0,,17,4,1,4.01
2204,2072,,ETH,530,30.0,6,1982,13.0,8,1983,1,0,0,,4.0,,17,4,1,4.01
2205,2073,,SOM,520,30.0,1,1984,26.0,5,1984,0,1,1,,0.0,0.0,0,1,1,4.01
2206,2073,,ETH,530,30.0,1,1984,26.0,5,1984,1,0,0,,0.0,0.0,16,4,1,4.01
2207,2074,,ETH,530,20.0,12,1984,2.0,1,1985,1,0,0,,2.0,,17,4,1,4.01
2208,2074,,SOM,520,20.0,12,1984,2.0,1,1985,0,1,1,,2.0,,17,4,1,4.01
2209,2075,,ETH,530,17.0,9,1985,22.0,10,1985,1,0,0,,2.0,,17,4,1,4.01
2210,2075,,SOM,520,17.0,9,1985,22.0,10,1985,0,1,1,,2.0,,17,4,1,4.01
2211,2076,,CHL,155,,4,1891,,9,1891,1,1,1,,0.0,0.0,12,3,1,4.01
2212,2076,,ARG,160,,4,1891,,9,1891,0,1,1,,0.0,0.0,15,4,1,4.01
2213,2077,,CHL,155,,3,1905,,3,1905,0,1,1,,0.0,0.0,0,1,1,4.01
2214,2077,,ARG,160,,3,1905,,3,1905,1,1,1,,0.0,0.0,7,3,1,4.01
2215,2078,,ARG,160,7.0,7,1909,7.0,7,1909,0,1,1,,0.0,0.0,0,1,1,4.01
2216,2078,,CHL,155,7.0,7,1909,7.0,7,1909,1,1,1,,0.0,0.0,7,3,1,4.01
2217,2079,,CHL,155,3.0,11,1958,3.0,11,1958,0,1,1,,0.0,0.0,0,1,1,4.01
2218,2079,,ARG,160,3.0,11,1958,3.0,11,1958,1,1,1,,0.0,0.0,12,3,1,4.01
2219,2080,,ARG,160,25.0,7,1964,29.0,7,1964,1,1,1,,0.0,0.0,17,4,1,4.01
2220,2080,,CHL,155,25.0,7,1964,29.0,7,1964,0,1,1,,0.0,0.0,17,4,1,4.01
2221,2081,,ARG,160,14.0,7,1977,10.0,2,1978,0,1,1,,0.0,0.0,7,3,1,4.01
2222,2081,,CHL,155,14.0,7,1977,10.0,2,1978,1,1,1,,0.0,0.0,7,3,1,4.01
2223,2082,,CHL,155,18.0,8,1978,9.0,1,1979,0,1,1,,0.0,0.0,10,3,1,4.01
2224,2082,,ARG,160,18.0,8,1978,9.0,1,1979,1,1,1,,0.0,0.0,10,3,1,4.01
2225,2083,,ARG,160,7.0,9,1980,9.0,2,1981,0,1,1,,0.0,0.0,15,4,1,4.01
2226,2083,,CHL,155,7.0,9,1980,9.0,2,1981,1,1,1,,0.0,0.0,15,4,1,4.01
2227,2084,,ARG,160,25.0,4,1981,29.0,4,1981,0,1,1,,0.0,0.0,7,3,1,4.01
2228,2084,,CHL,155,25.0,4,1981,29.0,4,1981,1,1,1,,0.0,0.0,15,4,1,4.01
2229,2085,,ARG,160,21.0,9,1981,23.0,2,1982,1,1,1,,0.0,0.0,15,4,1,4.01
2230,2085,,CHL,155,21.0,9,1981,23.0,2,1982,0,1,1,,0.0,0.0,16,4,1,4.01
2231,2086,,ARG,160,18.0,8,1983,18.0,8,1983,1,1,1,,0.0,0.0,7,3,1,4.01
2232,2086,,CHL,155,18.0,8,1983,18.0,8,1983,0,1,1,,0.0,0.0,7,3,1,4.01
2233,2087,,CHL,155,19.0,10,1984,19.0,10,1984,0,0,0,,0.0,0.0,0,1,1,4.01
2234,2087,,ARG,160,19.0,10,1984,19.0,10,1984,1,1,1,,0.0,0.0,16,4,1,4.01
2235,2088,,CHN,710,16.0,11,1950,20.0,11,1950,1,1,1,,0.0,0.0,7,3,1,4.01
2236,2088,,IND,750,16.0,11,1950,20.0,11,1950,0,1,1,,0.0,0.0,11,3,1,4.01
2237,2089,,CHN,710,29.0,6,1954,19.0,9,1954,0,1,1,,0.0,0.0,0,1,1,4.01
2238,2089,,IND,750,29.0,6,1954,19.0,9,1954,1,1,1,,0.0,0.0,12,3,1,4.01
2239,2090,,CHN,710,25.0,6,1955,5.0,11,1955,0,1,1,,0.0,0.0,12,3,1,4.01
2240,2090,,IND,750,25.0,6,1955,5.0,11,1955,1,1,1,,0.0,0.0,12,3,1,4.01
2241,2091,,IND,750,2.0,5,1956,2.0,5,1956,0,1,1,,0.0,0.0,7,3,1,4.01
2242,2091,,CHN,710,2.0,5,1956,2.0,5,1956,1,1,1,,0.0,0.0,12,3,1,4.01
2243,2092,,CHN,710,7.0,6,1956,3.0,10,1956,1,1,1,,0.0,0.0,7,3,1,4.01
2244,2092,,IND,750,7.0,6,1956,3.0,10,1956,0,1,1,,0.0,0.0,7,3,1,4.01
2245,2093,,CHN,710,2.0,8,1958,26.0,9,1958,0,1,1,,0.0,0.0,7,3,1,4.01
2246,2093,,IND,750,2.0,8,1958,26.0,9,1958,1,1,1,,0.0,0.0,7,3,1,4.01
2247,2094,,IND,750,1.0,12,1962,26.0,12,1963,0,1,1,,0.0,0.0,12,3,1,4.01
2248,2094,,CHN,710,1.0,12,1962,26.0,12,1963,1,0,0,,0.0,0.0,16,4,1,4.01
2249,2095,,CHN,710,7.0,4,1964,4.0,2,1965,0,1,2,,0.0,0.0,7,3,1,4.01
2250,2095,,IND,750,7.0,4,1964,4.0,2,1965,1,0,0,,0.0,0.0,7,3,1,4.01
2251,2096,,IND,750,25.0,4,1965,25.0,4,1965,0,1,1,,0.0,0.0,0,1,1,4.01
2252,2096,,CHN,710,25.0,4,1965,25.0,4,1965,1,0,0,,0.0,0.0,12,3,1,4.01
2253,2097,,IND,750,17.0,7,1967,22.0,7,1967,0,0,0,,0.0,0.0,0,1,1,4.01
2254,2097,,CHN,710,17.0,7,1967,22.0,7,1967,1,0,0,,0.0,0.0,15,4,1,4.01
2255,2098,,IND,750,23.0,3,1969,23.0,4,1969,0,0,0,,0.0,0.0,0,1,1,4.01
2256,2098,,CHN,710,23.0,3,1969,23.0,4,1969,1,1,2,,0.0,0.0,1,2,1,4.01
2257,2099,,CHN,710,10.0,12,1971,10.0,12,1971,0,1,2,,0.0,0.0,0,1,1,4.01
2258,2099,,IND,750,10.0,12,1971,10.0,12,1971,1,0,0,,0.0,0.0,12,3,1,4.01
2259,2100,,CHN,710,12.0,4,1973,12.0,4,1973,0,1,2,,0.0,0.0,0,1,1,4.01
2260,2100,,IND,750,12.0,4,1973,12.0,4,1973,1,0,0,,0.0,0.0,7,3,1,4.01
2261,2101,,CHN,710,27.0,2,1979,27.0,2,1979,0,1,1,,0.0,0.0,0,1,1,4.01
2262,2101,,IND,750,27.0,2,1979,27.0,2,1979,1,1,1,,0.0,0.0,8,3,1,4.01
2263,2102,,CHN,710,,12,1985,4.0,6,1987,0,1,1,,,,17,4,1,4.01
2264,2102,,IND,750,,12,1985,4.0,6,1987,1,1,1,,,,17,4,1,4.01
2265,2103,,IRQ,645,,12,1934,,1,1935,0,1,1,,0.0,0.0,12,3,1,4.01
2266,2103,,IRN,630,,12,1934,,1,1935,1,1,1,,0.0,0.0,12,3,1,4.01
2267,2104,,IRN,630,10.0,2,1953,10.0,2,1953,0,0,0,,0.0,0.0,0,1,1,4.01
2268,2104,,IRQ,645,10.0,2,1953,10.0,2,1953,1,0,0,,0.0,0.0,12,3,1,4.01
2269,2105,,IRQ,645,10.0,2,1961,23.0,4,1961,0,1,1,,0.0,0.0,0,1,1,4.01
2270,2105,,IRN,630,10.0,2,1961,23.0,4,1961,1,1,1,,0.0,0.0,7,3,1,4.01
2271,2106,,IRN,630,18.0,12,1965,12.0,1,1966,0,1,2,,1.0,,17,4,1,4.01
2272,2106,,IRQ,645,18.0,12,1965,12.0,1,1966,1,1,2,,1.0,,17,4,1,4.01
2273,2107,,IRQ,645,23.0,5,1966,23.0,5,1966,1,1,2,,0.0,0.0,7,3,1,4.01
2274,2107,,IRN,630,23.0,5,1966,23.0,5,1966,0,1,2,,0.0,0.0,16,4,1,4.01
2275,2108,,IRQ,645,14.0,9,1969,14.0,9,1969,0,1,2,,1.0,,17,4,1,4.01
2276,2108,,IRN,630,14.0,9,1969,14.0,9,1969,1,1,2,,2.0,,17,4,1,4.01
2277,2109,,IRN,630,20.0,1,1970,5.0,2,1970,0,0,0,,0.0,0.0,7,3,1,4.01
2278,2109,,IRQ,645,20.0,1,1970,5.0,2,1970,1,1,1,,0.0,0.0,15,4,1,4.01
2279,2110,,IRQ,645,14.0,4,1971,31.0,5,1971,0,1,1,,1.0,,17,4,1,4.01
2280,2110,,IRN,630,14.0,4,1971,31.0,5,1971,1,1,1,,1.0,,17,4,1,4.01
2281,2111,,IRN,630,2.0,1,1973,3.0,3,1973,1,1,2,,1.0,,17,4,1,4.01
2282,2111,,IRQ,645,2.0,1,1973,3.0,3,1973,0,1,2,,1.0,,17,4,1,4.01
2283,2112,,IRN,630,24.0,1,1974,21.0,5,1974,0,1,2,,2.0,,17,4,1,4.01
2284,2112,,IRQ,645,24.0,1,1974,21.0,5,1974,1,1,2,,2.0,,17,4,1,4.01
2285,2113,,IRN,630,27.0,2,1979,19.0,6,1979,0,1,2,,0.0,0.0,7,3,1,4.01
2286,2113,,IRQ,645,27.0,2,1979,19.0,6,1979,1,1,2,,0.0,0.0,16,4,1,4.01
2287,2114,,IRN,630,24.0,10,1979,16.0,4,1980,0,0,0,,1.0,,15,4,1,4.01
2288,2114,,IRQ,645,24.0,10,1979,16.0,4,1980,1,1,1,,1.0,,17,4,1,4.01
2289,2115,,IRN,630,27.0,8,1980,20.0,8,1988,0,0,0,,6.0,,20,5,1,4.01
2290,2115,,IRQ,645,27.0,8,1980,20.0,8,1988,1,1,1,,6.0,,20,5,1,4.01
2291,2116,,MEX,70,18.0,10,1842,26.0,10,1842,0,0,0,,0.0,0.0,0,1,1,4.01
2292,2116,,USA,2,18.0,10,1842,26.0,10,1842,1,1,1,,0.0,0.0,16,4,1,4.01
2293,2117,,MEX,70,17.0,6,1870,18.0,6,1870,0,0,0,,0.0,0.0,0,1,1,4.01
2294,2117,,USA,2,17.0,6,1870,18.0,6,1870,1,0,0,,0.0,0.0,16,4,1,4.01
2295,2118,,ECU,130,15.0,1,1984,15.0,1,1984,0,1,1,,1.0,,17,4,1,4.01
2296,2118,,PER,135,15.0,1,1984,15.0,1,1984,1,0,0,,1.0,,17,4,1,4.01
2297,2119,,ECU,130,23.0,1,1981,6.0,3,1981,0,1,1,,2.0,,17,4,1,4.01
2298,2119,,PER,135,23.0,1,1981,6.0,3,1981,1,0,0,,2.0,,17,4,1,4.01
2299,2120,,ECU,130,21.0,6,1977,18.0,1,1978,1,1,1,,1.0,,17,4,1,4.01
2300,2120,,PER,135,21.0,6,1977,18.0,1,1978,0,0,0,,1.0,,17,4,1,4.01
2301,2121,,PER,135,27.0,2,1953,13.0,7,1953,0,0,0,,0.0,0.0,12,3,1,4.01
2302,2121,,ECU,130,27.0,2,1953,13.0,7,1953,1,1,1,,0.0,0.0,12,3,1,4.01
2303,2122,,ECU,130,21.0,10,1950,21.0,10,1950,0,1,1,,0.0,0.0,0,1,1,4.01
2304,2122,,PER,135,21.0,10,1950,21.0,10,1950,1,0,0,,0.0,0.0,10,3,1,4.01
2305,2123,,PER,135,,2,1943,,2,1943,1,0,0,,0.0,0.0,17,4,1,4.01
2306,2123,,ECU,130,,2,1943,,2,1943,0,1,1,,0.0,0.0,17,4,1,4.01
2307,2124,,ECU,130,11.0,2,1942,11.0,8,1942,0,0,0,,0.0,0.0,0,1,1,4.01
2308,2124,,PER,135,11.0,2,1942,11.0,8,1942,1,1,1,,0.0,0.0,14,4,1,4.01
2309,2125,,ECU,130,,4,1937,,12,1937,1,1,1,,0.0,0.0,7,3,1,4.01
2310,2125,,PER,135,,4,1937,,12,1937,0,0,0,,0.0,0.0,12,3,1,4.01
2311,2126,,PER,135,27.0,1,1911,28.0,1,1911,1,1,1,,0.0,0.0,17,4,1,4.01
2312,2126,,ECU,130,27.0,1,1911,28.0,1,1911,0,1,1,,1.0,,17,4,1,4.01
2313,2127,,PER,135,,8,1891,,8,1891,1,1,1,,0.0,0.0,7,3,1,4.01
2314,2127,,ECU,130,,8,1891,,8,1891,0,1,1,,0.0,0.0,12,3,1,4.01
2315,2128,,BOL,145,10.0,8,1886,10.0,8,1886,0,1,1,,0.0,0.0,0,1,1,4.01
2316,2128,,PAR,150,10.0,8,1886,10.0,8,1886,1,1,1,,0.0,0.0,11,3,1,4.01
2317,2129,,PAR,150,,10,1921,,12,1921,0,1,1,,0.0,0.0,11,3,1,4.01
2318,2129,,BOL,145,,10,1921,,12,1921,1,1,1,,0.0,0.0,11,3,1,4.01
2319,2130,,PAR,150,,10,1923,,12,1923,1,1,1,,0.0,0.0,11,3,1,4.01
2320,2130,,BOL,145,,10,1923,,12,1923,0,1,1,,0.0,0.0,11,3,1,4.01
2321,2131,,BOL,145,,8,1924,,12,1924,0,1,1,,0.0,0.0,11,3,1,4.01
2322,2131,,PAR,150,,8,1924,,12,1924,1,1,1,,0.0,0.0,11,3,1,4.01
2323,2132,,PAR,150,26.0,2,1927,27.0,2,1927,1,1,1,,0.0,0.0,12,3,1,4.01
2324,2132,,BOL,145,26.0,2,1927,27.0,2,1927,0,1,1,,0.0,0.0,15,4,1,4.01
2325,2133,,BOL,145,16.0,1,1930,26.0,1,1930,1,1,1,,1.0,,17,4,1,4.01
2326,2133,,PAR,150,16.0,1,1930,26.0,1,1930,0,1,1,,1.0,,17,4,1,4.01
2327,2134,,BOL,145,,3,1936,9.0,1,1937,0,1,1,,,,1,2,1,4.01
2328,2134,,PAR,150,,3,1936,9.0,1,1937,1,0,0,,,,7,3,1,4.01
2329,2135,,BOL,145,,5,1937,,11,1937,0,0,0,,0.0,0.0,0,1,1,4.01
2330,2135,,PAR,150,,5,1937,,11,1937,1,1,1,,0.0,0.0,14,4,1,4.01
2331,2136,,UKG,200,7.0,11,1974,,2,1975,0,0,0,,0.0,0.0,0,1,1,4.01
2332,2136,,UGA,500,7.0,11,1974,,2,1975,1,0,0,,0.0,0.0,8,3,1,4.01
2333,2137,,SUD,625,,3,1975,,3,1975,0,0,0,,0.0,0.0,0,1,1,4.01
2334,2137,,ETH,530,,3,1975,,3,1975,1,1,2,,0.0,0.0,16,4,1,4.01
2335,2138,,LIB,620,20.0,9,1972,22.0,9,1972,1,0,0,,0.0,0.0,12,3,1,4.01
2336,2138,,SUD,625,20.0,9,1972,22.0,9,1972,0,0,0,,0.0,0.0,16,4,1,4.01
2337,2139,,GUA,90,17.0,4,1977,19.0,7,1977,1,1,1,,0.0,0.0,7,3,1,4.01
2338,2139,,UKG,200,17.0,4,1977,19.0,7,1977,0,0,0,,0.0,0.0,7,3,1,4.01
2339,2140,,TAZ,510,24.0,2,1977,11.0,5,1977,0,0,0,,1.0,,17,4,1,4.01
2340,2140,,UGA,500,24.0,2,1977,11.0,5,1977,1,1,1,,1.0,,17,4,1,4.01
2341,2141,,LIB,620,11.0,3,1979,3.0,6,1979,1,0,0,,4.0,,20,5,0,4.01
2342,2141,,TAZ,510,9.0,10,1978,3.0,6,1979,0,0,0,,6.0,,20,5,1,4.01
2343,2141,,UGA,500,9.0,10,1978,3.0,6,1979,1,1,1,,6.0,,20,5,1,4.01
2344,2142,,SUD,625,1.0,1,1977,14.0,4,1977,0,0,0,,0.0,0.0,8,3,1,4.01
2345,2142,,ETH,530,1.0,1,1977,14.0,4,1977,1,1,2,,0.0,0.0,12,3,1,4.01
2346,2143,,CHL,155,8.0,1,1977,25.0,1,1977,1,0,0,,0.0,0.0,7,3,1,4.01
2347,2143,,PER,135,8.0,1,1977,25.0,1,1977,0,1,1,,0.0,0.0,7,3,1,4.01
2348,2144,,KEN,501,4.0,2,1977,14.0,2,1977,0,0,0,,0.0,0.0,0,1,1,4.01
2349,2144,,TAZ,510,4.0,2,1977,14.0,2,1977,1,0,0,,0.0,0.0,15,4,1,4.01
2350,2145,,BRA,140,31.0,10,1928,31.0,10,1928,0,0,0,,0.0,0.0,0,1,1,4.01
2351,2145,,BOL,145,31.0,10,1928,31.0,10,1928,1,0,0,,0.0,0.0,12,3,1,4.01
2352,2146,,BRA,140,31.0,10,1928,31.0,10,1928,0,0,0,,0.0,0.0,0,1,1,4.01
2353,2146,,PAR,150,31.0,10,1928,31.0,10,1928,1,0,0,,0.0,0.0,12,3,1,4.01
2354,2147,,BOL,145,13.0,12,1928,13.0,12,1928,0,0,0,,0.0,0.0,0,1,1,4.01
2355,2147,,PAR,150,13.0,12,1928,13.0,12,1928,0,0,0,,0.0,0.0,0,1,1,4.01
2356,2147,,ARG,160,13.0,12,1928,13.0,12,1928,1,1,2,,0.0,0.0,1,2,1,4.01
2357,2148,,SAF,560,26.0,4,1977,26.0,4,1977,1,0,0,,,,17,4,1,4.01
2358,2148,,ZAI,490,26.0,4,1977,26.0,4,1977,0,0,0,,,,17,4,1,4.01
2359,2149,,LAO,812,,5,1977,2.0,10,1977,0,0,0,,,,17,4,1,4.01
2360,2149,,CAM,811,,5,1977,2.0,10,1977,1,0,0,,,,17,4,1,4.01
2361,2150,,CON,484,1.0,5,1977,26.0,5,1977,1,0,0,,1.0,,17,4,0,4.01
2362,2150,,CEN,482,13.0,5,1977,25.0,5,1977,0,0,0,,1.0,,17,4,0,4.01
2363,2150,,UGA,500,28.0,4,1977,26.0,5,1977,1,0,0,,1.0,,17,4,0,4.01
2364,2150,,FRN,220,15.0,4,1977,26.0,5,1977,0,0,0,,1.0,,17,4,0,4.01
2365,2150,,MOR,600,16.0,4,1977,22.0,5,1977,0,0,0,,1.0,,17,4,0,4.01
2366,2150,,EGY,651,28.0,4,1977,25.0,5,1977,0,0,0,,1.0,,17,4,0,4.01
2367,2150,,CUB,40,8.0,3,1977,26.0,5,1977,1,0,0,,2.0,,17,4,1,4.01
2368,2150,,ZAI,490,8.0,3,1977,26.0,5,1977,0,0,0,,3.0,,12,3,1,4.01
2369,2150,,ANG,540,8.0,3,1977,26.0,5,1977,1,0,0,,3.0,,17,4,1,4.01
2370,2152,,SAU,670,3.0,2,1980,15.0,2,1980,1,0,0,,0.0,0.0,17,4,1,4.01
2371,2152,,YAR,678,3.0,2,1980,15.0,2,1980,0,0,0,,1.0,,17,4,1,4.01
2372,2153,,EGY,651,1.0,9,1964,1.0,9,1964,0,0,0,,0.0,0.0,0,1,1,4.01
2373,2153,,SAU,670,1.0,9,1964,1.0,9,1964,1,1,2,,0.0,0.0,1,2,1,4.01
2374,2155,,YAR,678,31.0,12,1966,22.0,4,1967,1,1,1,,,,17,4,1,4.01
2375,2155,,UKG,200,31.0,12,1966,22.0,4,1967,0,0,0,,,,17,4,1,4.01
2376,2157,,YAR,678,29.0,1,1963,27.0,2,1963,1,1,1,,0.0,0.0,14,4,1,4.01
2377,2157,,UKG,200,29.0,1,1963,27.0,2,1963,0,0,0,,1.0,,16,4,1,4.01
2378,2163,,CYP,352,19.0,2,1983,19.0,2,1983,0,0,0,,0.0,0.0,17,4,1,4.01
